# alpha                     Rey                       Mach                      CL                        CD                        Cm                       
        -2.0943951024E-01          3.6714586000E+07          4.7368421053E-02         -1.3594000000E+00          9.2200000000E-03          5.2000000000E-03
        -2.0943951024E-01          3.6714586000E+07          9.4736842105E-02         -1.3686000000E+00          9.3400000000E-03          4.2000000000E-03
        -2.0943951024E-01          3.6714586000E+07          1.4210526316E-01         -1.3843000000E+00          9.5500000000E-03          2.5000000000E-03
        -2.0943951024E-01          4.4714586000E+07          0.0000000000E+00         -1.3585000000E+00          8.8700000000E-03          5.8000000000E-03
        -2.0943951024E-01          4.4714586000E+07          4.7368421053E-02         -1.3616000000E+00          8.9100000000E-03          5.5000000000E-03
        -2.0943951024E-01          4.4714586000E+07          9.4736842105E-02         -1.3708000000E+00          9.0200000000E-03          4.5000000000E-03
        -2.0943951024E-01          4.4714586000E+07          1.4210526316E-01         -1.3866000000E+00          9.2300000000E-03          2.8000000000E-03
        -2.0943951024E-01          4.4714586000E+07          1.8947368421E-01         -1.4099000000E+00          9.5500000000E-03          1.0000000000E-04
        -1.8849555922E-01          4.7145860000E+06          0.0000000000E+00         -1.2034000000E+00          1.1820000000E-02          2.3000000000E-03
        -1.8849555922E-01          4.7145860000E+06          4.7368421053E-02         -1.2056000000E+00          1.1880000000E-02          2.0000000000E-03
        -1.8849555922E-01          4.7145860000E+06          9.4736842105E-02         -1.2123000000E+00          1.2070000000E-02          1.2000000000E-03
        -1.8849555922E-01          4.7145860000E+06          1.4210526316E-01         -1.2236000000E+00          1.2420000000E-02         -2.0000000000E-04
        -1.8849555922E-01          4.7145860000E+06          1.8947368421E-01         -1.2397000000E+00          1.3000000000E-02         -2.3000000000E-03
        -1.8849555922E-01          4.7145860000E+06          2.3684210526E-01         -1.2601000000E+00          1.4020000000E-02         -5.6000000000E-03
        -1.8849555922E-01          4.7145860000E+06          2.8421052632E-01         -1.2796000000E+00          1.6430000000E-02         -1.0700000000E-02
        -1.8849555922E-01          4.7145860000E+06          3.3157894737E-01         -1.2266000000E+00          2.8610000000E-02         -2.0500000000E-02
        -1.8849555922E-01          4.7145860000E+06          3.7894736842E-01         -1.0325000000E+00          5.3540000000E-02         -1.5600000000E-02
        -1.8849555922E-01          4.7145860000E+06          4.2631578947E-01         -9.1940000000E-01          8.2950000000E-02          8.8000000000E-03
        -1.8849555922E-01          4.7145860000E+06          4.7368421053E-01         -8.3050000000E-01          1.0167000000E-01          2.1300000000E-02
        -1.8849555922E-01          1.2714586000E+07          0.0000000000E+00         -1.2165000000E+00          9.7200000000E-03          4.2000000000E-03
        -1.8849555922E-01          1.2714586000E+07          4.7368421053E-02         -1.2189000000E+00          9.7600000000E-03          3.9000000000E-03
        -1.8849555922E-01          1.2714586000E+07          9.4736842105E-02         -1.2261000000E+00          9.8900000000E-03          3.2000000000E-03
        -1.8849555922E-01          1.2714586000E+07          1.4210526316E-01         -1.2385000000E+00          1.0110000000E-02          1.9000000000E-03
        -1.8849555922E-01          1.2714586000E+07          1.8947368421E-01         -1.2565000000E+00          1.0450000000E-02         -1.0000000000E-04
        -1.8849555922E-01          1.2714586000E+07          2.3684210526E-01         -1.2809000000E+00          1.0950000000E-02         -3.1000000000E-03
        -1.8849555922E-01          1.2714586000E+07          2.8421052632E-01         -1.3122000000E+00          1.1800000000E-02         -7.3000000000E-03
        -1.8849555922E-01          1.2714586000E+07          3.3157894737E-01         -1.3358000000E+00          1.5430000000E-02         -1.4800000000E-02
        -1.8849555922E-01          2.0714586000E+07          0.0000000000E+00         -1.2211000000E+00          9.0400000000E-03          4.8000000000E-03
        -1.8849555922E-01          2.0714586000E+07          4.7368421053E-02         -1.2235000000E+00          9.0800000000E-03          4.6000000000E-03
        -1.8849555922E-01          2.0714586000E+07          9.4736842105E-02         -1.2310000000E+00          9.1800000000E-03          3.9000000000E-03
        -1.8849555922E-01          2.0714586000E+07          1.4210526316E-01         -1.2437000000E+00          9.3700000000E-03          2.6000000000E-03
        -1.8849555922E-01          2.0714586000E+07          1.8947368421E-01         -1.2622000000E+00          9.6500000000E-03          6.0000000000E-04
        -1.8849555922E-01          2.0714586000E+07          2.3684210526E-01         -1.2875000000E+00          1.0050000000E-02         -2.3000000000E-03
        -1.8849555922E-01          2.0714586000E+07          2.8421052632E-01         -1.3203000000E+00          1.0740000000E-02         -6.4000000000E-03
        -1.8849555922E-01          2.8714586000E+07          0.0000000000E+00         -1.2667000000E+00          8.9166666667E-03          5.1333333333E-03
        -1.8849555922E-01          2.8714586000E+07          9.4736842105E-02         -1.2774333333E+00          9.0600000000E-03          4.0666666667E-03
        -1.8849555922E-01          2.8714586000E+07          1.4210526316E-01         -1.2913333333E+00          9.2566666667E-03          2.5666666667E-03
        -1.8849555922E-01          2.8714586000E+07          1.8947368421E-01         -1.2664000000E+00          9.0400000000E-03          1.1000000000E-03
        -1.8849555922E-01          2.8714586000E+07          2.3684210526E-01         -1.2922000000E+00          9.3800000000E-03         -1.7000000000E-03
        -1.8849555922E-01          2.8714586000E+07          2.8421052632E-01         -1.3263000000E+00          9.9200000000E-03         -5.7000000000E-03
        -1.8849555922E-01          3.6714586000E+07          0.0000000000E+00         -1.2267000000E+00          8.1700000000E-03          5.6000000000E-03
        -1.8849555922E-01          3.6714586000E+07          4.7368421053E-02         -1.2292000000E+00          8.2000000000E-03          5.4000000000E-03
        -1.8849555922E-01          3.6714586000E+07          9.4736842105E-02         -1.2368000000E+00          8.2800000000E-03          4.7000000000E-03
        -1.8849555922E-01          3.6714586000E+07          1.4210526316E-01         -1.2500000000E+00          8.4200000000E-03          3.4000000000E-03
        -1.8849555922E-01          4.4714586000E+07          0.0000000000E+00         -1.2302000000E+00          7.9800000000E-03          6.3000000000E-03
        -1.8849555922E-01          4.4714586000E+07          4.7368421053E-02         -1.2328000000E+00          8.0000000000E-03          6.1000000000E-03
        -1.8849555922E-01          4.4714586000E+07          9.4736842105E-02         -1.2404000000E+00          8.0800000000E-03          5.4000000000E-03
        -1.8849555922E-01          4.4714586000E+07          1.4210526316E-01         -1.2535000000E+00          8.2000000000E-03          4.1000000000E-03
        -1.8849555922E-01          4.4714586000E+07          1.8947368421E-01         -1.2728000000E+00          8.4000000000E-03          2.1000000000E-03
        -1.6755160819E-01          4.7145860000E+06          0.0000000000E+00         -1.0767000000E+00          1.0280000000E-02          2.8000000000E-03
        -1.6755160819E-01          4.7145860000E+06          4.7368421053E-02         -1.0786000000E+00          1.0320000000E-02          2.6000000000E-03
        -1.6755160819E-01          4.7145860000E+06          9.4736842105E-02         -1.0844000000E+00          1.0430000000E-02          2.1000000000E-03
        -1.6755160819E-01          4.7145860000E+06          1.4210526316E-01         -1.0940000000E+00          1.0680000000E-02          1.1000000000E-03
        -1.6755160819E-01          4.7145860000E+06          1.8947368421E-01         -1.1079000000E+00          1.1030000000E-02         -4.0000000000E-04
        -1.6755160819E-01          4.7145860000E+06          2.3684210526E-01         -1.1267000000E+00          1.1520000000E-02         -2.5000000000E-03
        -1.6755160819E-01          4.7145860000E+06          2.8421052632E-01         -1.1498000000E+00          1.2430000000E-02         -5.6000000000E-03
        -1.6755160819E-01          4.7145860000E+06          3.3157894737E-01         -1.1715000000E+00          1.4850000000E-02         -1.0500000000E-02
        -1.6755160819E-01          4.7145860000E+06          3.7894736842E-01         -1.1234000000E+00          2.7430000000E-02         -1.9500000000E-02
        -1.6755160819E-01          4.7145860000E+06          4.2631578947E-01         -9.7370000000E-01          4.6550000000E-02         -2.1700000000E-02
        -1.6755160819E-01          4.7145860000E+06          4.7368421053E-01         -8.7440000000E-01          7.2240000000E-02          3.3000000000E-03
        -1.6755160819E-01          1.2714586000E+07          0.0000000000E+00         -1.0868000000E+00          8.5300000000E-03          4.4000000000E-03
        -1.6755160819E-01          1.2714586000E+07          4.7368421053E-02         -1.0887000000E+00          8.5700000000E-03          4.2000000000E-03
        -1.6755160819E-01          1.2714586000E+07          9.4736842105E-02         -1.0947000000E+00          8.6700000000E-03          3.6000000000E-03
        -1.6755160819E-01          1.2714586000E+07          1.4210526316E-01         -1.1052000000E+00          8.7900000000E-03          2.7000000000E-03
        -1.6755160819E-01          1.2714586000E+07          1.8947368421E-01         -1.1203000000E+00          8.9800000000E-03          1.3000000000E-03
        -1.6755160819E-01          1.2714586000E+07          2.3684210526E-01         -1.1407000000E+00          9.2700000000E-03         -6.0000000000E-04
        -1.6755160819E-01          1.2714586000E+07          2.8421052632E-01         -1.1673000000E+00          9.6800000000E-03         -3.4000000000E-03
        -1.6755160819E-01          1.2714586000E+07          3.3157894737E-01         -1.2005000000E+00          1.0470000000E-02         -7.5000000000E-03
        -1.6755160819E-01          2.0714586000E+07          0.0000000000E+00         -1.0907000000E+00          7.9100000000E-03          4.9000000000E-03
        -1.6755160819E-01          2.0714586000E+07          4.7368421053E-02         -1.0927000000E+00          7.9300000000E-03          4.8000000000E-03
        -1.6755160819E-01          2.0714586000E+07          9.4736842105E-02         -1.0988000000E+00          8.0100000000E-03          4.2000000000E-03
        -1.6755160819E-01          2.0714586000E+07          1.4210526316E-01         -1.1093000000E+00          8.1500000000E-03          3.3000000000E-03
        -1.6755160819E-01          2.0714586000E+07          1.8947368421E-01         -1.1246000000E+00          8.3300000000E-03          1.9000000000E-03
        -1.6755160819E-01          2.0714586000E+07          2.3684210526E-01         -1.1454000000E+00          8.5700000000E-03          0.0000000000E+00
        -1.6755160819E-01          2.0714586000E+07          2.8421052632E-01         -1.1728000000E+00          8.8900000000E-03         -2.7000000000E-03
        -1.6755160819E-01          2.8714586000E+07          0.0000000000E+00         -1.0929000000E+00          7.5700000000E-03          5.2000000000E-03
        -1.6755160819E-01          2.8714586000E+07          4.7368421053E-02         -1.0949000000E+00          7.5900000000E-03          5.1000000000E-03
        -1.6755160819E-01          2.8714586000E+07          9.4736842105E-02         -1.1011000000E+00          7.6600000000E-03          4.6000000000E-03
        -1.6755160819E-01          2.8714586000E+07          1.4210526316E-01         -1.1118000000E+00          7.7700000000E-03          3.7000000000E-03
        -1.6755160819E-01          2.8714586000E+07          1.8947368421E-01         -1.1273000000E+00          7.9300000000E-03          2.3000000000E-03
        -1.6755160819E-01          2.8714586000E+07          2.3684210526E-01         -1.1484000000E+00          8.1300000000E-03          4.0000000000E-04
        -1.6755160819E-01          2.8714586000E+07          2.8421052632E-01         -1.1762000000E+00          8.4200000000E-03         -2.3000000000E-03
        -1.6755160819E-01          3.6714586000E+07          0.0000000000E+00         -1.1392666667E+00          7.6900000000E-03          5.7333333333E-03
        -1.6755160819E-01          3.6714586000E+07          4.7368421053E-02         -1.1415000000E+00          7.7133333333E-03          5.5666666667E-03
        -1.6755160819E-01          3.6714586000E+07          9.4736842105E-02         -1.1055000000E+00          7.4800000000E-03          5.4000000000E-03
        -1.6755160819E-01          3.6714586000E+07          1.4210526316E-01         -1.1599666667E+00          7.9000000000E-03          3.9000000000E-03
        -1.6755160819E-01          4.4714586000E+07          0.0000000000E+00         -1.0990000000E+00          7.3200000000E-03          6.4000000000E-03
        -1.6755160819E-01          4.4714586000E+07          4.7368421053E-02         -1.1011000000E+00          7.3300000000E-03          6.2000000000E-03
        -1.6755160819E-01          4.4714586000E+07          9.4736842105E-02         -1.1510000000E+00          7.6233333333E-03          5.4666666667E-03
        -1.6755160819E-01          4.4714586000E+07          1.4210526316E-01         -1.1183000000E+00          7.4600000000E-03          4.9000000000E-03
        -1.6755160819E-01          4.4714586000E+07          1.8947368421E-01         -1.1342000000E+00          7.5800000000E-03          3.5000000000E-03
        -1.4660765717E-01          4.7145860000E+06          0.0000000000E+00         -9.4640000000E-01          9.0800000000E-03          2.9000000000E-03
        -1.4660765717E-01          4.7145860000E+06          4.7368421053E-02         -9.4800000000E-01          9.1000000000E-03          2.8000000000E-03
        -1.4660765717E-01          4.7145860000E+06          9.4736842105E-02         -9.5280000000E-01          9.1700000000E-03          2.5000000000E-03
        -1.4660765717E-01          4.7145860000E+06          1.4210526316E-01         -9.6090000000E-01          9.3100000000E-03          1.8000000000E-03
        -1.4660765717E-01          4.7145860000E+06          1.8947368421E-01         -9.7250000000E-01          9.5300000000E-03          8.0000000000E-04
        -1.4660765717E-01          4.7145860000E+06          2.3684210526E-01         -9.8850000000E-01          9.7400000000E-03         -5.0000000000E-04
        -1.4660765717E-01          4.7145860000E+06          2.8421052632E-01         -1.0089000000E+00          1.0100000000E-02         -2.4000000000E-03
        -1.4660765717E-01          4.7145860000E+06          3.3157894737E-01         -1.0340000000E+00          1.0730000000E-02         -5.1000000000E-03
        -1.4660765717E-01          4.7145860000E+06          3.7894736842E-01         -1.0609000000E+00          1.2410000000E-02         -9.4000000000E-03
        -1.4660765717E-01          4.7145860000E+06          4.2631578947E-01         -1.0419000000E+00          2.2050000000E-02         -1.7400000000E-02
        -1.4660765717E-01          4.7145860000E+06          4.7368421053E-01         -9.3470000000E-01          3.9800000000E-02         -2.1700000000E-02
        -1.4660765717E-01          1.2714586000E+07          0.0000000000E+00         -9.5470000000E-01          7.4800000000E-03          4.2000000000E-03
        -1.4660765717E-01          1.2714586000E+07          4.7368421053E-02         -9.5640000000E-01          7.5000000000E-03          4.1000000000E-03
        -1.4660765717E-01          1.2714586000E+07          9.4736842105E-02         -9.6130000000E-01          7.5500000000E-03          3.8000000000E-03
        -1.4660765717E-01          1.2714586000E+07          1.4210526316E-01         -9.6980000000E-01          7.6500000000E-03          3.2000000000E-03
        -1.4660765717E-01          1.2714586000E+07          1.8947368421E-01         -9.8200000000E-01          7.7800000000E-03          2.2000000000E-03
        -1.4660765717E-01          1.2714586000E+07          2.3684210526E-01         -9.9860000000E-01          7.9400000000E-03          9.0000000000E-04
        -1.4660765717E-01          1.2714586000E+07          2.8421052632E-01         -1.0199000000E+00          8.2100000000E-03         -9.0000000000E-04
        -1.4660765717E-01          1.2714586000E+07          3.3157894737E-01         -1.0473000000E+00          8.5500000000E-03         -3.4000000000E-03
        -1.4660765717E-01          2.0714586000E+07          0.0000000000E+00         -9.5780000000E-01          6.9400000000E-03          4.7000000000E-03
        -1.4660765717E-01          2.0714586000E+07          4.7368421053E-02         -9.5950000000E-01          6.9500000000E-03          4.6000000000E-03
        -1.4660765717E-01          2.0714586000E+07          9.4736842105E-02         -9.6460000000E-01          6.9900000000E-03          4.3000000000E-03
        -1.4660765717E-01          2.0714586000E+07          1.4210526316E-01         -9.7320000000E-01          7.0600000000E-03          3.7000000000E-03
        -1.4660765717E-01          2.0714586000E+07          1.8947368421E-01         -9.8540000000E-01          7.2200000000E-03          2.7000000000E-03
        -1.4660765717E-01          2.0714586000E+07          2.3684210526E-01         -1.0022000000E+00          7.3700000000E-03          1.4000000000E-03
        -1.4660765717E-01          2.0714586000E+07          2.8421052632E-01         -1.0241000000E+00          7.5700000000E-03         -3.0000000000E-04
        -1.4660765717E-01          2.8714586000E+07          0.0000000000E+00         -9.6290000000E-01          6.7800000000E-03          5.8000000000E-03
        -1.4660765717E-01          2.8714586000E+07          4.7368421053E-02         -9.6460000000E-01          6.8000000000E-03          5.7000000000E-03
        -1.4660765717E-01          2.8714586000E+07          9.4736842105E-02         -9.6960000000E-01          6.8600000000E-03          5.3000000000E-03
        -1.4660765717E-01          2.8714586000E+07          1.4210526316E-01         -9.7820000000E-01          6.9400000000E-03          4.7000000000E-03
        -1.4660765717E-01          2.8714586000E+07          1.8947368421E-01         -9.9070000000E-01          7.0400000000E-03          3.8000000000E-03
        -1.4660765717E-01          2.8714586000E+07          2.3684210526E-01         -1.0076000000E+00          7.2000000000E-03          2.5000000000E-03
        -1.4660765717E-01          2.8714586000E+07          2.8421052632E-01         -1.0297000000E+00          7.3800000000E-03          7.0000000000E-04
        -1.4660765717E-01          3.6714586000E+07          0.0000000000E+00         -9.6440000000E-01          6.7300000000E-03          6.0000000000E-03
        -1.4660765717E-01          3.6714586000E+07          4.7368421053E-02         -9.6610000000E-01          6.7400000000E-03          5.9000000000E-03
        -1.4660765717E-01          3.6714586000E+07          9.4736842105E-02         -9.7120000000E-01          6.7800000000E-03          5.5000000000E-03
        -1.4660765717E-01          3.6714586000E+07          1.4210526316E-01         -9.7990000000E-01          6.8600000000E-03          4.9000000000E-03
        -1.4660765717E-01          4.4714586000E+07          0.0000000000E+00         -9.6540000000E-01          6.6500000000E-03          6.1000000000E-03
        -1.4660765717E-01          4.4714586000E+07          4.7368421053E-02         -9.6700000000E-01          6.6700000000E-03          6.0000000000E-03
        -1.4660765717E-01          4.4714586000E+07          9.4736842105E-02         -9.7220000000E-01          6.7100000000E-03          5.6000000000E-03
        -1.4660765717E-01          4.4714586000E+07          1.4210526316E-01         -9.8090000000E-01          6.7800000000E-03          5.0000000000E-03
        -1.4660765717E-01          4.4714586000E+07          1.8947368421E-01         -9.9360000000E-01          6.8800000000E-03          4.1000000000E-03
        -1.2566370614E-01          4.7145860000E+06          0.0000000000E+00         -8.1360000000E-01          8.1200000000E-03          2.8000000000E-03
        -1.2566370614E-01          4.7145860000E+06          4.7368421053E-02         -8.1490000000E-01          8.1400000000E-03          2.7000000000E-03
        -1.2566370614E-01          4.7145860000E+06          9.4736842105E-02         -8.1870000000E-01          8.2000000000E-03          2.5000000000E-03
        -1.2566370614E-01          4.7145860000E+06          1.4210526316E-01         -8.2520000000E-01          8.2900000000E-03          2.0000000000E-03
        -1.2566370614E-01          4.7145860000E+06          1.8947368421E-01         -8.3480000000E-01          8.3700000000E-03          1.4000000000E-03
        -1.2566370614E-01          4.7145860000E+06          2.3684210526E-01         -8.4760000000E-01          8.5000000000E-03          6.0000000000E-04
        -1.2566370614E-01          4.7145860000E+06          2.8421052632E-01         -8.6410000000E-01          8.6700000000E-03         -6.0000000000E-04
        -1.2566370614E-01          4.7145860000E+06          3.3157894737E-01         -8.8470000000E-01          8.9400000000E-03         -2.2000000000E-03
        -1.2566370614E-01          4.7145860000E+06          3.7894736842E-01         -9.1020000000E-01          9.3700000000E-03         -4.4000000000E-03
        -1.2566370614E-01          4.7145860000E+06          4.2631578947E-01         -9.3960000000E-01          1.0420000000E-02         -7.8000000000E-03
        -1.2566370614E-01          4.7145860000E+06          4.7368421053E-01         -9.5790000000E-01          1.4770000000E-02         -1.3900000000E-02
        -1.2566370614E-01          1.2714586000E+07          0.0000000000E+00         -8.2020000000E-01          6.7000000000E-03          3.8000000000E-03
        -1.2566370614E-01          1.2714586000E+07          4.7368421053E-02         -8.2150000000E-01          6.7100000000E-03          3.8000000000E-03
        -1.2566370614E-01          1.2714586000E+07          9.4736842105E-02         -8.2550000000E-01          6.7400000000E-03          3.5000000000E-03
        -1.2566370614E-01          1.2714586000E+07          1.4210526316E-01         -8.3230000000E-01          6.7900000000E-03          3.1000000000E-03
        -1.2566370614E-01          1.2714586000E+07          1.8947368421E-01         -8.4210000000E-01          6.8700000000E-03          2.6000000000E-03
        -1.2566370614E-01          1.2714586000E+07          2.3684210526E-01         -8.5530000000E-01          6.9600000000E-03          1.7000000000E-03
        -1.2566370614E-01          1.2714586000E+07          2.8421052632E-01         -8.7240000000E-01          7.0700000000E-03          6.0000000000E-04
        -1.2566370614E-01          1.2714586000E+07          3.3157894737E-01         -8.9400000000E-01          7.2300000000E-03         -9.0000000000E-04
        -1.2566370614E-01          2.0714586000E+07          0.0000000000E+00         -8.2650000000E-01          6.4000000000E-03          5.2000000000E-03
        -1.2566370614E-01          2.0714586000E+07          4.7368421053E-02         -8.2780000000E-01          6.4000000000E-03          5.1000000000E-03
        -1.2566370614E-01          2.0714586000E+07          9.4736842105E-02         -8.3190000000E-01          6.4200000000E-03          4.9000000000E-03
        -1.2566370614E-01          2.0714586000E+07          1.4210526316E-01         -8.3880000000E-01          6.4600000000E-03          4.5000000000E-03
        -1.2566370614E-01          2.0714586000E+07          1.8947368421E-01         -8.4880000000E-01          6.5100000000E-03          3.9000000000E-03
        -1.2566370614E-01          2.0714586000E+07          2.3684210526E-01         -8.6220000000E-01          6.5900000000E-03          3.1000000000E-03
        -1.2566370614E-01          2.0714586000E+07          2.8421052632E-01         -8.7950000000E-01          6.7100000000E-03          2.0000000000E-03
        -1.2566370614E-01          2.8714586000E+07          0.0000000000E+00         -8.2840000000E-01          6.2400000000E-03          5.4000000000E-03
        -1.2566370614E-01          2.8714586000E+07          4.7368421053E-02         -8.2980000000E-01          6.2500000000E-03          5.4000000000E-03
        -1.2566370614E-01          2.8714586000E+07          9.4736842105E-02         -8.3390000000E-01          6.2700000000E-03          5.2000000000E-03
        -1.2566370614E-01          2.8714586000E+07          1.4210526316E-01         -8.4090000000E-01          6.3000000000E-03          4.8000000000E-03
        -1.2566370614E-01          2.8714586000E+07          1.8947368421E-01         -8.5090000000E-01          6.3700000000E-03          4.2000000000E-03
        -1.2566370614E-01          2.8714586000E+07          2.3684210526E-01         -8.6430000000E-01          6.4600000000E-03          3.4000000000E-03
        -1.2566370614E-01          2.8714586000E+07          2.8421052632E-01         -8.8180000000E-01          6.5600000000E-03          2.3000000000E-03
        -1.2566370614E-01          3.6714586000E+07          0.0000000000E+00         -8.2950000000E-01          6.1700000000E-03          5.5000000000E-03
        -1.2566370614E-01          3.6714586000E+07          4.7368421053E-02         -8.3080000000E-01          6.1800000000E-03          5.4000000000E-03
        -1.2566370614E-01          3.6714586000E+07          9.4736842105E-02         -8.3490000000E-01          6.2100000000E-03          5.2000000000E-03
        -1.2566370614E-01          3.6714586000E+07          1.4210526316E-01         -8.4190000000E-01          6.2500000000E-03          4.8000000000E-03
        -1.2566370614E-01          4.4714586000E+07          0.0000000000E+00         -8.3010000000E-01          6.1700000000E-03          5.5000000000E-03
        -1.2566370614E-01          4.4714586000E+07          4.7368421053E-02         -8.3150000000E-01          6.1800000000E-03          5.4000000000E-03
        -1.2566370614E-01          4.4714586000E+07          9.4736842105E-02         -8.3560000000E-01          6.2000000000E-03          5.2000000000E-03
        -1.2566370614E-01          4.4714586000E+07          1.4210526316E-01         -8.4260000000E-01          6.2200000000E-03          4.9000000000E-03
        -1.2566370614E-01          4.4714586000E+07          1.8947368421E-01         -8.5280000000E-01          6.2600000000E-03          4.3000000000E-03
        -1.0471975512E-01          4.7145860000E+06          0.0000000000E+00         -6.7910000000E-01          7.2700000000E-03          2.4000000000E-03
        -1.0471975512E-01          4.7145860000E+06          4.7368421053E-02         -6.8010000000E-01          7.2800000000E-03          2.4000000000E-03
        -1.0471975512E-01          4.7145860000E+06          9.4736842105E-02         -6.8320000000E-01          7.3000000000E-03          2.2000000000E-03
        -1.0471975512E-01          4.7145860000E+06          1.4210526316E-01         -6.8840000000E-01          7.3300000000E-03          2.0000000000E-03
        -1.0471975512E-01          4.7145860000E+06          1.8947368421E-01         -6.9590000000E-01          7.3800000000E-03          1.6000000000E-03
        -1.0471975512E-01          4.7145860000E+06          2.3684210526E-01         -7.0600000000E-01          7.4500000000E-03          1.1000000000E-03
        -1.0471975512E-01          4.7145860000E+06          2.8421052632E-01         -7.1880000000E-01          7.5600000000E-03          4.0000000000E-04
        -1.0471975512E-01          4.7145860000E+06          3.3157894737E-01         -7.3490000000E-01          7.7000000000E-03         -5.0000000000E-04
        -1.0471975512E-01          4.7145860000E+06          3.7894736842E-01         -7.5470000000E-01          7.9000000000E-03         -1.7000000000E-03
        -1.0471975512E-01          4.7145860000E+06          4.2631578947E-01         -7.7920000000E-01          8.1900000000E-03         -3.4000000000E-03
        -1.0471975512E-01          4.7145860000E+06          4.7368421053E-01         -8.0880000000E-01          8.7300000000E-03         -5.9000000000E-03
        -1.0471975512E-01          1.2714586000E+07          0.0000000000E+00         -6.8770000000E-01          6.2500000000E-03          4.2000000000E-03
        -1.0471975512E-01          1.2714586000E+07          4.7368421053E-02         -6.8870000000E-01          6.2500000000E-03          4.2000000000E-03
        -1.0471975512E-01          1.2714586000E+07          9.4736842105E-02         -6.9190000000E-01          6.2700000000E-03          4.0000000000E-03
        -1.0471975512E-01          1.2714586000E+07          1.4210526316E-01         -6.9720000000E-01          6.3000000000E-03          3.8000000000E-03
