# alpha                     Rey                       Mach                      CL                        CD                        Cm                       
        -1.8849555922E-01          4.7145860000E+06          3.3157894737E-01         -1.3356000000E+00          1.3350000000E-02         -1.8700000000E-02
        -1.8849555922E-01          4.7145860000E+06          3.7894736842E-01         -1.3749000000E+00          1.5310000000E-02         -2.6100000000E-02
        -1.8849555922E-01          4.7145860000E+06          4.2631578947E-01         -1.3405000000E+00          2.5090000000E-02         -3.7800000000E-02
        -1.8849555922E-01          4.7145860000E+06          4.7368421053E-01         -1.0787000000E+00          2.3570000000E-02         -3.9300000000E-02
        -1.8849555922E-01          1.2714586000E+07          0.0000000000E+00         -1.2232000000E+00          8.7900000000E-03         -1.7000000000E-03
        -1.8849555922E-01          1.2714586000E+07          4.7368421053E-02         -1.2255000000E+00          8.8100000000E-03         -1.9000000000E-03
        -1.8849555922E-01          1.2714586000E+07          9.4736842105E-02         -1.2328000000E+00          8.8900000000E-03         -2.6000000000E-03
        -1.8849555922E-01          1.2714586000E+07          1.4210526316E-01         -1.2451000000E+00          9.0200000000E-03         -3.8000000000E-03
        -1.8849555922E-01          1.2714586000E+07          1.8947368421E-01         -1.2628000000E+00          9.2500000000E-03         -5.6000000000E-03
        -1.8849555922E-01          1.2714586000E+07          2.3684210526E-01         -1.2867000000E+00          9.5800000000E-03         -8.2000000000E-03
        -1.8849555922E-01          1.2714586000E+07          2.8421052632E-01         -1.3184000000E+00          9.9400000000E-03         -1.1600000000E-02
        -1.8849555922E-01          1.2714586000E+07          3.3157894737E-01         -1.3592000000E+00          1.0460000000E-02         -1.6400000000E-02
        -1.8849555922E-01          1.2714586000E+07          3.7894736842E-01         -1.4109000000E+00          1.1310000000E-02         -2.3300000000E-02
        -1.8849555922E-01          2.0714586000E+07          0.0000000000E+00         -1.2276000000E+00          8.1400000000E-03         -1.1000000000E-03
        -1.8849555922E-01          2.0714586000E+07          4.7368421053E-02         -1.2300000000E+00          8.1600000000E-03         -1.3000000000E-03
        -1.8849555922E-01          2.0714586000E+07          9.4736842105E-02         -1.2373000000E+00          8.2400000000E-03         -2.0000000000E-03
        -1.8849555922E-01          2.0714586000E+07          1.4210526316E-01         -1.2499000000E+00          8.3500000000E-03         -3.2000000000E-03
        -1.8849555922E-01          2.0714586000E+07          1.8947368421E-01         -1.2683000000E+00          8.5000000000E-03         -4.9000000000E-03
        -1.8849555922E-01          2.0714586000E+07          2.3684210526E-01         -1.2930000000E+00          8.7400000000E-03         -7.4000000000E-03
        -1.8849555922E-01          2.0714586000E+07          2.8421052632E-01         -1.3253000000E+00          9.0900000000E-03         -1.0900000000E-02
        -1.8849555922E-01          2.0714586000E+07          3.3157894737E-01         -1.3670000000E+00          9.5600000000E-03         -1.5600000000E-02
        -1.8849555922E-01          2.0714586000E+07          3.7894736842E-01         -1.4213000000E+00          1.0170000000E-02         -2.2300000000E-02
        -1.8849555922E-01          2.8714586000E+07          0.0000000000E+00         -1.2306000000E+00          7.7100000000E-03         -7.0000000000E-04
        -1.8849555922E-01          2.8714586000E+07          4.7368421053E-02         -1.2331000000E+00          7.7300000000E-03         -9.0000000000E-04
        -1.8849555922E-01          2.8714586000E+07          9.4736842105E-02         -1.2405000000E+00          7.7900000000E-03         -1.6000000000E-03
        -1.8849555922E-01          2.8714586000E+07          1.4210526316E-01         -1.2532000000E+00          7.8900000000E-03         -2.7000000000E-03
        -1.8849555922E-01          2.8714586000E+07          1.8947368421E-01         -1.2715000000E+00          8.0700000000E-03         -4.5000000000E-03
        -1.8849555922E-01          2.8714586000E+07          2.3684210526E-01         -1.2963000000E+00          8.3300000000E-03         -7.0000000000E-03
        -1.8849555922E-01          2.8714586000E+07          2.8421052632E-01         -1.3291000000E+00          8.6300000000E-03         -1.0400000000E-02
        -1.8849555922E-01          2.8714586000E+07          3.3157894737E-01         -1.3719000000E+00          8.9900000000E-03         -1.5100000000E-02
        -1.8849555922E-01          3.6714586000E+07          0.0000000000E+00         -1.2337000000E+00          7.4800000000E-03         -2.0000000000E-04
        -1.8849555922E-01          3.6714586000E+07          4.7368421053E-02         -1.2361000000E+00          7.5000000000E-03         -4.0000000000E-04
        -1.8849555922E-01          3.6714586000E+07          9.4736842105E-02         -1.2434000000E+00          7.5700000000E-03         -1.1000000000E-03
        -1.8849555922E-01          3.6714586000E+07          1.4210526316E-01         -1.2558000000E+00          7.6900000000E-03         -2.3000000000E-03
        -1.8849555922E-01          3.6714586000E+07          1.8947368421E-01         -1.2739000000E+00          7.8500000000E-03         -4.2000000000E-03
        -1.8849555922E-01          3.6714586000E+07          2.3684210526E-01         -1.2984000000E+00          8.0400000000E-03         -6.8000000000E-03
        -1.8849555922E-01          3.6714586000E+07          2.8421052632E-01         -1.3305000000E+00          8.2700000000E-03         -1.0400000000E-02
        -1.8849555922E-01          3.6714586000E+07          3.3157894737E-01         -1.3737000000E+00          8.6000000000E-03         -1.5100000000E-02
        -1.8849555922E-01          4.4714586000E+07          0.0000000000E+00         -1.2366000000E+00          7.4800000000E-03          3.0000000000E-04
        -1.8849555922E-01          4.4714586000E+07          4.7368421053E-02         -1.2390000000E+00          7.5000000000E-03          1.0000000000E-04
        -1.8849555922E-01          4.4714586000E+07          9.4736842105E-02         -1.2465000000E+00          7.5600000000E-03         -5.0000000000E-04
        -1.8849555922E-01          4.4714586000E+07          1.4210526316E-01         -1.2593000000E+00          7.6600000000E-03         -1.7000000000E-03
        -1.8849555922E-01          4.4714586000E+07          1.8947368421E-01         -1.2780000000E+00          7.7900000000E-03         -3.4000000000E-03
        -1.8849555922E-01          4.4714586000E+07          2.3684210526E-01         -1.3035000000E+00          7.9600000000E-03         -5.9000000000E-03
        -1.8849555922E-01          4.4714586000E+07          2.8421052632E-01         -1.3370000000E+00          8.2000000000E-03         -9.3000000000E-03
        -1.8849555922E-01          4.4714586000E+07          3.3157894737E-01         -1.3804000000E+00          8.5300000000E-03         -1.4000000000E-02
        -1.8849555922E-01          4.4714586000E+07          3.7894736842E-01         -1.4377000000E+00          8.9000000000E-03         -2.0600000000E-02
        -1.6755160819E-01          4.7145860000E+06          0.0000000000E+00         -1.0825000000E+00          9.4300000000E-03         -2.4000000000E-03
        -1.6755160819E-01          4.7145860000E+06          4.7368421053E-02         -1.0844000000E+00          9.4600000000E-03         -2.5000000000E-03
        -1.6755160819E-01          4.7145860000E+06          9.4736842105E-02         -1.0901000000E+00          9.5500000000E-03         -3.1000000000E-03
        -1.6755160819E-01          4.7145860000E+06          1.4210526316E-01         -1.1000000000E+00          9.6800000000E-03         -4.0000000000E-03
        -1.6755160819E-01          4.7145860000E+06          1.8947368421E-01         -1.1144000000E+00          9.8500000000E-03         -5.3000000000E-03
        -1.6755160819E-01          4.7145860000E+06          2.3684210526E-01         -1.1337000000E+00          1.0110000000E-02         -7.2000000000E-03
        -1.6755160819E-01          4.7145860000E+06          2.8421052632E-01         -1.1584000000E+00          1.0520000000E-02         -9.7000000000E-03
        -1.6755160819E-01          4.7145860000E+06          3.3157894737E-01         -1.1894000000E+00          1.1090000000E-02         -1.3300000000E-02
        -1.6755160819E-01          4.7145860000E+06          3.7894736842E-01         -1.2281000000E+00          1.1910000000E-02         -1.8200000000E-02
        -1.6755160819E-01          4.7145860000E+06          4.2631578947E-01         -1.2699000000E+00          1.3900000000E-02         -2.5600000000E-02
        -1.6755160819E-01          4.7145860000E+06          4.7368421053E-01         -1.1690000000E+00          7.6500000000E-03         -3.9700000000E-02
        -1.6755160819E-01          1.2714586000E+07          0.0000000000E+00         -1.0918000000E+00          7.8400000000E-03         -1.0000000000E-03
        -1.6755160819E-01          1.2714586000E+07          4.7368421053E-02         -1.0938000000E+00          7.8500000000E-03         -1.2000000000E-03
        -1.6755160819E-01          1.2714586000E+07          9.4736842105E-02         -1.0999000000E+00          7.9000000000E-03         -1.7000000000E-03
        -1.6755160819E-01          1.2714586000E+07          1.4210526316E-01         -1.1102000000E+00          8.0000000000E-03         -2.6000000000E-03
        -1.6755160819E-01          1.2714586000E+07          1.8947368421E-01         -1.1251000000E+00          8.1500000000E-03         -3.9000000000E-03
        -1.6755160819E-01          1.2714586000E+07          2.3684210526E-01         -1.1451000000E+00          8.3700000000E-03         -5.7000000000E-03
        -1.6755160819E-01          1.2714586000E+07          2.8421052632E-01         -1.1714000000E+00          8.6100000000E-03         -8.2000000000E-03
        -1.6755160819E-01          1.2714586000E+07          3.3157894737E-01         -1.2051000000E+00          8.9300000000E-03         -1.1600000000E-02
        -1.6755160819E-01          1.2714586000E+07          3.7894736842E-01         -1.2478000000E+00          9.3900000000E-03         -1.6200000000E-02
        -1.6755160819E-01          2.0714586000E+07          0.0000000000E+00         -1.0954000000E+00          7.2700000000E-03         -5.0000000000E-04
        -1.6755160819E-01          2.0714586000E+07          4.7368421053E-02         -1.0974000000E+00          7.2800000000E-03         -7.0000000000E-04
        -1.6755160819E-01          2.0714586000E+07          9.4736842105E-02         -1.1036000000E+00          7.3300000000E-03         -1.2000000000E-03
        -1.6755160819E-01          2.0714586000E+07          1.4210526316E-01         -1.1141000000E+00          7.4000000000E-03         -2.1000000000E-03
        -1.6755160819E-01          2.0714586000E+07          1.8947368421E-01         -1.1293000000E+00          7.5100000000E-03         -3.3000000000E-03
        -1.6755160819E-01          2.0714586000E+07          2.3684210526E-01         -1.1498000000E+00          7.6800000000E-03         -5.1000000000E-03
        -1.6755160819E-01          2.0714586000E+07          2.8421052632E-01         -1.1764000000E+00          7.9200000000E-03         -7.6000000000E-03
        -1.6755160819E-01          2.0714586000E+07          3.3157894737E-01         -1.2105000000E+00          8.2200000000E-03         -1.1000000000E-02
        -1.6755160819E-01          2.0714586000E+07          3.7894736842E-01         -1.2546000000E+00          8.5600000000E-03         -1.5500000000E-02
        -1.6755160819E-01          2.8714586000E+07          0.0000000000E+00         -1.0995000000E+00          6.9900000000E-03          2.0000000000E-04
        -1.6755160819E-01          2.8714586000E+07          4.7368421053E-02         -1.1016000000E+00          7.0100000000E-03          0.0000000000E+00
        -1.6755160819E-01          2.8714586000E+07          9.4736842105E-02         -1.1077000000E+00          7.0500000000E-03         -5.0000000000E-04
        -1.6755160819E-01          2.8714586000E+07          1.4210526316E-01         -1.1181000000E+00          7.1300000000E-03         -1.3000000000E-03
        -1.6755160819E-01          2.8714586000E+07          1.8947368421E-01         -1.1332000000E+00          7.2500000000E-03         -2.7000000000E-03
        -1.6755160819E-01          2.8714586000E+07          2.3684210526E-01         -1.1536000000E+00          7.4100000000E-03         -4.5000000000E-03
        -1.6755160819E-01          2.8714586000E+07          2.8421052632E-01         -1.1804000000E+00          7.5800000000E-03         -7.0000000000E-03
        -1.6755160819E-01          2.8714586000E+07          3.3157894737E-01         -1.2147000000E+00          7.8000000000E-03         -1.0400000000E-02
        -1.6755160819E-01          3.6714586000E+07          0.0000000000E+00         -1.1022000000E+00          6.9600000000E-03          6.0000000000E-04
        -1.6755160819E-01          3.6714586000E+07          4.7368421053E-02         -1.1042000000E+00          6.9700000000E-03          5.0000000000E-04
        -1.6755160819E-01          3.6714586000E+07          9.4736842105E-02         -1.1104000000E+00          7.0200000000E-03         -0.0000000000E+00
        -1.6755160819E-01          3.6714586000E+07          1.4210526316E-01         -1.1649666667E+00          7.3066666667E-03         -1.5666666667E-03
        -1.6755160819E-01          3.6714586000E+07          1.8947368421E-01         -1.1365000000E+00          7.1900000000E-03         -2.1000000000E-03
        -1.6755160819E-01          3.6714586000E+07          2.3684210526E-01         -1.1574000000E+00          7.3100000000E-03         -3.9000000000E-03
        -1.6755160819E-01          3.6714586000E+07          2.8421052632E-01         -1.1847000000E+00          7.4800000000E-03         -6.3000000000E-03
        -1.6755160819E-01          3.6714586000E+07          3.3157894737E-01         -1.2197000000E+00          7.7100000000E-03         -9.7000000000E-03
        -1.6755160819E-01          4.4714586000E+07          0.0000000000E+00         -1.1036000000E+00          6.9000000000E-03          8.0000000000E-04
        -1.6755160819E-01          4.4714586000E+07          4.7368421053E-02         -1.1056000000E+00          6.9100000000E-03          6.0000000000E-04
        -1.6755160819E-01          4.4714586000E+07          9.4736842105E-02         -1.1119000000E+00          6.9500000000E-03          1.0000000000E-04
        -1.6755160819E-01          4.4714586000E+07          1.4210526316E-01         -1.1226000000E+00          7.0100000000E-03         -7.0000000000E-04
        -1.6755160819E-01          4.4714586000E+07          1.8947368421E-01         -1.1382000000E+00          7.1000000000E-03         -2.0000000000E-03
        -1.6755160819E-01          4.4714586000E+07          2.3684210526E-01         -1.1593000000E+00          7.2100000000E-03         -3.7000000000E-03
        -1.6755160819E-01          4.4714586000E+07          2.8421052632E-01         -1.2368666667E+00          7.7066666667E-03         -7.4666666667E-03
        -1.6755160819E-01          4.4714586000E+07          3.3157894737E-01         -1.2217000000E+00          7.6300000000E-03         -9.5000000000E-03
        -1.6755160819E-01          4.4714586000E+07          3.7894736842E-01         -1.2670000000E+00          7.9000000000E-03         -1.4000000000E-02
        -1.4660765717E-01          4.7145860000E+06          0.0000000000E+00         -9.5130000000E-01          8.4000000000E-03         -1.6000000000E-03
        -1.4660765717E-01          4.7145860000E+06          4.7368421053E-02         -9.5290000000E-01          8.4100000000E-03         -1.7000000000E-03
        -1.4660765717E-01          4.7145860000E+06          9.4736842105E-02         -9.5770000000E-01          8.4700000000E-03         -2.1000000000E-03
        -1.4660765717E-01          4.7145860000E+06          1.4210526316E-01         -9.6590000000E-01          8.5700000000E-03         -2.7000000000E-03
        -1.4660765717E-01          4.7145860000E+06          1.8947368421E-01         -9.7770000000E-01          8.7200000000E-03         -3.7000000000E-03
        -1.4660765717E-01          4.7145860000E+06          2.3684210526E-01         -9.9380000000E-01          8.8700000000E-03         -5.0000000000E-03
        -1.4660765717E-01          4.7145860000E+06          2.8421052632E-01         -1.0145000000E+00          9.0900000000E-03         -6.8000000000E-03
        -1.4660765717E-01          4.7145860000E+06          3.3157894737E-01         -1.0404000000E+00          9.4300000000E-03         -9.2000000000E-03
        -1.4660765717E-01          4.7145860000E+06          3.7894736842E-01         -1.0728000000E+00          9.8900000000E-03         -1.2500000000E-02
        -1.4660765717E-01          4.7145860000E+06          4.2631578947E-01         -1.1131000000E+00          1.0560000000E-02         -1.7000000000E-02
        -1.4660765717E-01          4.7145860000E+06          4.7368421053E-01         -1.1574000000E+00          1.2350000000E-02         -2.4100000000E-02
        -1.4660765717E-01          1.2714586000E+07          0.0000000000E+00         -9.5840000000E-01          7.0200000000E-03         -6.0000000000E-04
        -1.4660765717E-01          1.2714586000E+07          4.7368421053E-02         -9.6010000000E-01          7.0300000000E-03         -7.0000000000E-04
        -1.4660765717E-01          1.2714586000E+07          9.4736842105E-02         -9.6510000000E-01          7.0600000000E-03         -1.0000000000E-03
        -1.4660765717E-01          1.2714586000E+07          1.4210526316E-01         -9.7370000000E-01          7.1200000000E-03         -1.7000000000E-03
        -1.4660765717E-01          1.2714586000E+07          1.8947368421E-01         -9.8610000000E-01          7.2000000000E-03         -2.6000000000E-03
        -1.4660765717E-01          1.2714586000E+07          2.3684210526E-01         -1.0026000000E+00          7.3300000000E-03         -3.8000000000E-03
        -1.4660765717E-01          1.2714586000E+07          2.8421052632E-01         -1.0239000000E+00          7.5200000000E-03         -5.6000000000E-03
        -1.4660765717E-01          1.2714586000E+07          3.3157894737E-01         -1.0512000000E+00          7.7300000000E-03         -7.9000000000E-03
        -1.4660765717E-01          1.2714586000E+07          3.7894736842E-01         -1.0856000000E+00          8.0000000000E-03         -1.1000000000E-02
        -1.4660765717E-01          2.0714586000E+07          0.0000000000E+00         -9.6310000000E-01          6.6000000000E-03          3.0000000000E-04
        -1.4660765717E-01          2.0714586000E+07          4.7368421053E-02         -9.6480000000E-01          6.6100000000E-03          2.0000000000E-04
        -1.4660765717E-01          2.0714586000E+07          9.4736842105E-02         -9.6980000000E-01          6.6500000000E-03         -2.0000000000E-04
        -1.4660765717E-01          2.0714586000E+07          1.4210526316E-01         -9.7830000000E-01          6.7100000000E-03         -8.0000000000E-04
        -1.4660765717E-01          2.0714586000E+07          1.8947368421E-01         -9.9070000000E-01          6.7900000000E-03         -1.8000000000E-03
        -1.4660765717E-01          2.0714586000E+07          2.3684210526E-01         -1.0074000000E+00          6.8800000000E-03         -3.0000000000E-03
        -1.4660765717E-01          2.0714586000E+07          2.8421052632E-01         -1.0290000000E+00          7.0200000000E-03         -4.8000000000E-03
        -1.4660765717E-01          2.0714586000E+07          3.3157894737E-01         -1.0563000000E+00          7.2200000000E-03         -7.2000000000E-03
        -1.4660765717E-01          2.0714586000E+07          3.7894736842E-01         -1.0909000000E+00          7.4500000000E-03         -1.0300000000E-02
        -1.4660765717E-01          2.8714586000E+07          0.0000000000E+00         -9.6630000000E-01          6.5300000000E-03          8.0000000000E-04
        -1.4660765717E-01          2.8714586000E+07          4.7368421053E-02         -9.6800000000E-01          6.5300000000E-03          7.0000000000E-04
        -1.4660765717E-01          2.8714586000E+07          9.4736842105E-02         -9.7310000000E-01          6.5600000000E-03          3.0000000000E-04
        -1.4660765717E-01          2.8714586000E+07          1.4210526316E-01         -9.8180000000E-01          6.6100000000E-03         -3.0000000000E-04
        -1.4660765717E-01          2.8714586000E+07          1.8947368421E-01         -9.9440000000E-01          6.6800000000E-03         -1.2000000000E-03
        -1.4660765717E-01          2.8714586000E+07          2.3684210526E-01         -1.0113000000E+00          6.7900000000E-03         -2.4000000000E-03
        -1.4660765717E-01          2.8714586000E+07          2.8421052632E-01         -1.0331000000E+00          6.9300000000E-03         -4.2000000000E-03
        -1.4660765717E-01          2.8714586000E+07          3.3157894737E-01         -1.0611000000E+00          7.0800000000E-03         -6.4000000000E-03
        -1.4660765717E-01          3.6714586000E+07          0.0000000000E+00         -1.0121000000E+00          6.6466666667E-03          7.6666666667E-04
        -1.4660765717E-01          3.6714586000E+07          4.7368421053E-02         -9.6950000000E-01          6.4600000000E-03          8.0000000000E-04
        -1.4660765717E-01          3.6714586000E+07          9.4736842105E-02         -9.7460000000E-01          6.4900000000E-03          5.0000000000E-04
        -1.4660765717E-01          3.6714586000E+07          1.4210526316E-01         -9.8330000000E-01          6.5400000000E-03         -1.0000000000E-04
        -1.4660765717E-01          3.6714586000E+07          1.8947368421E-01         -9.9600000000E-01          6.6100000000E-03         -1.0000000000E-03
        -1.4660765717E-01          3.6714586000E+07          2.3684210526E-01         -1.0130000000E+00          6.7000000000E-03         -2.3000000000E-03
        -1.4660765717E-01          3.6714586000E+07          2.8421052632E-01         -1.0352000000E+00          6.8000000000E-03         -3.9000000000E-03
        -1.4660765717E-01          3.6714586000E+07          3.3157894737E-01         -1.0634000000E+00          6.9400000000E-03         -6.2000000000E-03
        -1.4660765717E-01          4.4714586000E+07          0.0000000000E+00         -9.6880000000E-01          6.4000000000E-03          1.0000000000E-03
        -1.4660765717E-01          4.4714586000E+07          4.7368421053E-02         -9.7050000000E-01          6.4100000000E-03          9.0000000000E-04
        -1.4660765717E-01          4.4714586000E+07          9.4736842105E-02         -1.0207333333E+00          6.6233333333E-03          3.3333333333E-04
        -1.4660765717E-01          4.4714586000E+07          1.4210526316E-01         -9.8450000000E-01          6.4700000000E-03         -0.0000000000E+00
        -1.4660765717E-01          4.4714586000E+07          1.8947368421E-01         -9.9720000000E-01          6.5300000000E-03         -9.0000000000E-04
        -1.4660765717E-01          4.4714586000E+07          2.3684210526E-01         -1.0144000000E+00          6.6100000000E-03         -2.2000000000E-03
        -1.4660765717E-01          4.4714586000E+07          2.8421052632E-01         -1.0366000000E+00          6.7200000000E-03         -3.8000000000E-03
        -1.4660765717E-01          4.4714586000E+07          3.3157894737E-01         -1.1176666667E+00          7.1766666667E-03         -7.5666666667E-03
        -1.4660765717E-01          4.4714586000E+07          3.7894736842E-01         -1.1006000000E+00          7.0600000000E-03         -9.2000000000E-03
        -1.2566370614E-01          4.7145860000E+06          0.0000000000E+00         -8.1830000000E-01          7.5400000000E-03         -1.0000000000E-03
        -1.2566370614E-01          4.7145860000E+06          4.7368421053E-02         -8.1960000000E-01          7.5500000000E-03         -1.1000000000E-03
        -1.2566370614E-01          4.7145860000E+06          9.4736842105E-02         -8.2360000000E-01          7.5800000000E-03         -1.3000000000E-03
