# alpha                     Rey                       Mach                      CL                        CD                        Cm                       
        -1.2566370614E-01          1.2714586000E+07          2.3684210526E-01         -8.5590000000E-01          6.6200000000E-03         -2.1000000000E-03
        -1.2566370614E-01          1.2714586000E+07          2.8421052632E-01         -8.7270000000E-01          6.7400000000E-03         -3.3000000000E-03
        -1.2566370614E-01          1.2714586000E+07          3.3157894737E-01         -8.9390000000E-01          6.8600000000E-03         -4.9000000000E-03
        -1.2566370614E-01          1.2714586000E+07          3.7894736842E-01         -9.2030000000E-01          7.0600000000E-03         -7.0000000000E-03
        -1.2566370614E-01          2.0714586000E+07          0.0000000000E+00         -8.2860000000E-01          6.2700000000E-03          1.7000000000E-03
        -1.2566370614E-01          2.0714586000E+07          4.7368421053E-02         -8.3000000000E-01          6.2700000000E-03          1.7000000000E-03
        -1.2566370614E-01          2.0714586000E+07          9.4736842105E-02         -8.3410000000E-01          6.2900000000E-03          1.4000000000E-03
        -1.2566370614E-01          2.0714586000E+07          1.4210526316E-01         -8.4100000000E-01          6.3200000000E-03          1.0000000000E-03
        -1.2566370614E-01          2.0714586000E+07          1.8947368421E-01         -8.5110000000E-01          6.3700000000E-03          4.0000000000E-04
        -1.2566370614E-01          2.0714586000E+07          2.3684210526E-01         -8.6460000000E-01          6.4400000000E-03         -4.0000000000E-04
        -1.2566370614E-01          2.0714586000E+07          2.8421052632E-01         -8.8180000000E-01          6.5500000000E-03         -1.6000000000E-03
        -1.2566370614E-01          2.0714586000E+07          3.3157894737E-01         -9.0370000000E-01          6.6700000000E-03         -3.1000000000E-03
        -1.2566370614E-01          2.8714586000E+07          0.0000000000E+00         -8.3050000000E-01          6.1500000000E-03          1.9000000000E-03
        -1.2566370614E-01          2.8714586000E+07          4.7368421053E-02         -8.3190000000E-01          6.1500000000E-03          1.9000000000E-03
        -1.2566370614E-01          2.8714586000E+07          9.4736842105E-02         -8.3600000000E-01          6.1800000000E-03          1.6000000000E-03
        -1.2566370614E-01          2.8714586000E+07          1.4210526316E-01         -8.4300000000E-01          6.2200000000E-03          1.2000000000E-03
        -1.2566370614E-01          2.8714586000E+07          1.8947368421E-01         -8.5300000000E-01          6.2700000000E-03          6.0000000000E-04
        -1.2566370614E-01          2.8714586000E+07          2.3684210526E-01         -8.6660000000E-01          6.3300000000E-03         -2.0000000000E-04
        -1.2566370614E-01          2.8714586000E+07          2.8421052632E-01         -8.8410000000E-01          6.4100000000E-03         -1.3000000000E-03
        -1.2566370614E-01          3.6714586000E+07          4.7368421053E-02         -8.3290000000E-01          6.1000000000E-03          1.9000000000E-03
        -1.2566370614E-01          3.6714586000E+07          9.4736842105E-02         -8.3710000000E-01          6.1200000000E-03          1.7000000000E-03
        -1.2566370614E-01          3.6714586000E+07          1.4210526316E-01         -8.4420000000E-01          6.1400000000E-03          1.3000000000E-03
        -1.2566370614E-01          3.6714586000E+07          1.8947368421E-01         -8.5440000000E-01          6.1800000000E-03          7.0000000000E-04
        -1.2566370614E-01          3.6714586000E+07          2.3684210526E-01         -8.6800000000E-01          6.2300000000E-03         -1.0000000000E-04
        -1.2566370614E-01          3.6714586000E+07          2.8421052632E-01         -8.8550000000E-01          6.3200000000E-03         -1.2000000000E-03
        -1.2566370614E-01          3.6714586000E+07          3.3157894737E-01         -9.0770000000E-01          6.4400000000E-03         -2.7000000000E-03
        -1.2566370614E-01          4.4714586000E+07          0.0000000000E+00         -8.3240000000E-01          6.0200000000E-03          2.1000000000E-03
        -1.2566370614E-01          4.4714586000E+07          4.7368421053E-02         -8.3380000000E-01          6.0300000000E-03          2.0000000000E-03
        -1.2566370614E-01          4.4714586000E+07          9.4736842105E-02         -8.3800000000E-01          6.0500000000E-03          1.8000000000E-03
        -1.2566370614E-01          4.4714586000E+07          1.4210526316E-01         -8.4510000000E-01          6.0700000000E-03          1.4000000000E-03
        -1.2566370614E-01          4.4714586000E+07          1.8947368421E-01         -8.5530000000E-01          6.1100000000E-03          8.0000000000E-04
        -1.2566370614E-01          4.4714586000E+07          2.3684210526E-01         -8.6890000000E-01          6.1800000000E-03         -0.0000000000E+00
        -1.2566370614E-01          4.4714586000E+07          2.8421052632E-01         -8.8650000000E-01          6.2600000000E-03         -1.1000000000E-03
        -1.2566370614E-01          4.4714586000E+07          3.3157894737E-01         -9.0890000000E-01          6.3500000000E-03         -2.6000000000E-03
        -1.0471975512E-01          4.7145860000E+06          0.0000000000E+00         -6.8320000000E-01          6.8400000000E-03          2.0000000000E-04
        -1.0471975512E-01          4.7145860000E+06          4.7368421053E-02         -6.8430000000E-01          6.8400000000E-03          1.0000000000E-04
        -1.0471975512E-01          4.7145860000E+06          9.4736842105E-02         -6.8740000000E-01          6.8600000000E-03         -0.0000000000E+00
        -1.0471975512E-01          4.7145860000E+06          1.4210526316E-01         -6.9280000000E-01          6.8900000000E-03         -3.0000000000E-04
        -1.0471975512E-01          4.7145860000E+06          1.8947368421E-01         -7.0060000000E-01          6.9400000000E-03         -7.0000000000E-04
        -1.0471975512E-01          4.7145860000E+06          2.3684210526E-01         -7.1090000000E-01          7.0100000000E-03         -1.2000000000E-03
        -1.0471975512E-01          4.7145860000E+06          2.8421052632E-01         -7.2400000000E-01          7.1200000000E-03         -2.0000000000E-03
        -1.0471975512E-01          4.7145860000E+06          3.3157894737E-01         -7.4050000000E-01          7.2500000000E-03         -3.0000000000E-03
        -1.0471975512E-01          4.7145860000E+06          3.7894736842E-01         -7.6120000000E-01          7.3900000000E-03         -4.2000000000E-03
        -1.0471975512E-01          4.7145860000E+06          4.2631578947E-01         -7.8650000000E-01          7.5900000000E-03         -6.0000000000E-03
        -1.0471975512E-01          4.7145860000E+06          4.7368421053E-01         -8.1790000000E-01          7.8800000000E-03         -8.3000000000E-03
        -1.0471975512E-01          1.2714586000E+07          0.0000000000E+00         -6.8960000000E-01          6.0900000000E-03          1.4000000000E-03
        -1.0471975512E-01          1.2714586000E+07          4.7368421053E-02         -6.9070000000E-01          6.0900000000E-03          1.3000000000E-03
        -1.0471975512E-01          1.2714586000E+07          9.4736842105E-02         -6.9390000000E-01          6.1100000000E-03          1.2000000000E-03
        -1.0471975512E-01          1.2714586000E+07          1.4210526316E-01         -6.9930000000E-01          6.1400000000E-03          9.0000000000E-04
        -1.0471975512E-01          1.2714586000E+07          1.8947368421E-01         -7.0710000000E-01          6.1900000000E-03          5.0000000000E-04
        -1.0471975512E-01          1.2714586000E+07          2.3684210526E-01         -7.1760000000E-01          6.2400000000E-03         -0.0000000000E+00
        -1.0471975512E-01          1.2714586000E+07          2.8421052632E-01         -7.3110000000E-01          6.2900000000E-03         -7.0000000000E-04
        -1.0471975512E-01          1.2714586000E+07          3.3157894737E-01         -7.4800000000E-01          6.3700000000E-03         -1.7000000000E-03
        -1.0471975512E-01          1.2714586000E+07          3.7894736842E-01         -7.6890000000E-01          6.4900000000E-03         -3.0000000000E-03
        -1.0471975512E-01          2.0714586000E+07          0.0000000000E+00         -6.9230000000E-01          5.8900000000E-03          1.7000000000E-03
        -1.0471975512E-01          2.0714586000E+07          4.7368421053E-02         -6.9340000000E-01          5.9000000000E-03          1.7000000000E-03
        -1.0471975512E-01          2.0714586000E+07          9.4736842105E-02         -6.9660000000E-01          5.9100000000E-03          1.5000000000E-03
        -1.0471975512E-01          2.0714586000E+07          1.4210526316E-01         -7.0210000000E-01          5.9300000000E-03          1.2000000000E-03
        -1.0471975512E-01          2.0714586000E+07          1.8947368421E-01         -7.1010000000E-01          5.9700000000E-03          9.0000000000E-04
        -1.0471975512E-01          2.0714586000E+07          2.3684210526E-01         -7.2060000000E-01          6.0200000000E-03          3.0000000000E-04
        -1.0471975512E-01          2.0714586000E+07          2.8421052632E-01         -7.3420000000E-01          6.0800000000E-03         -4.0000000000E-04
        -1.0471975512E-01          2.0714586000E+07          3.3157894737E-01         -7.5130000000E-01          6.1500000000E-03         -1.3000000000E-03
        -1.0471975512E-01          2.8714586000E+07          0.0000000000E+00         -6.9370000000E-01          5.8000000000E-03          1.8000000000E-03
        -1.0471975512E-01          2.8714586000E+07          4.7368421053E-02         -6.9470000000E-01          5.8000000000E-03          1.8000000000E-03
        -1.0471975512E-01          2.8714586000E+07          9.4736842105E-02         -6.9800000000E-01          5.8200000000E-03          1.6000000000E-03
        -1.0471975512E-01          2.8714586000E+07          1.4210526316E-01         -7.0350000000E-01          5.8400000000E-03          1.4000000000E-03
        -1.0471975512E-01          2.8714586000E+07          1.8947368421E-01         -7.1150000000E-01          5.8600000000E-03          1.0000000000E-03
        -1.0471975512E-01          2.8714586000E+07          2.3684210526E-01         -7.2220000000E-01          5.8900000000E-03          5.0000000000E-04
        -1.0471975512E-01          2.8714586000E+07          2.8421052632E-01         -7.8536666667E-01          6.1400000000E-03         -7.6666666667E-04
        -1.0471975512E-01          3.6714586000E+07          4.7368421053E-02         -6.9570000000E-01          5.7200000000E-03          1.8000000000E-03
        -1.0471975512E-01          3.6714586000E+07          9.4736842105E-02         -6.9900000000E-01          5.7300000000E-03          1.7000000000E-03
        -1.0471975512E-01          3.6714586000E+07          1.4210526316E-01         -7.0450000000E-01          5.7400000000E-03          1.4000000000E-03
        -1.0471975512E-01          3.6714586000E+07          1.8947368421E-01         -7.1260000000E-01          5.7700000000E-03          1.0000000000E-03
        -1.0471975512E-01          3.6714586000E+07          2.3684210526E-01         -7.2330000000E-01          5.8100000000E-03          5.0000000000E-04
        -1.0471975512E-01          3.6714586000E+07          2.8421052632E-01         -7.3700000000E-01          5.8700000000E-03         -2.0000000000E-04
        -1.0471975512E-01          3.6714586000E+07          3.3157894737E-01         -7.5420000000E-01          5.9300000000E-03         -1.1000000000E-03
        -1.0471975512E-01          4.4714586000E+07          0.0000000000E+00         -6.9530000000E-01          5.6500000000E-03          1.9000000000E-03
        -1.0471975512E-01          4.4714586000E+07          4.7368421053E-02         -6.9640000000E-01          5.6600000000E-03          1.9000000000E-03
        -1.0471975512E-01          4.4714586000E+07          9.4736842105E-02         -6.9970000000E-01          5.6700000000E-03          1.7000000000E-03
        -1.0471975512E-01          4.4714586000E+07          1.4210526316E-01         -7.0520000000E-01          5.6900000000E-03          1.5000000000E-03
        -1.0471975512E-01          4.4714586000E+07          1.8947368421E-01         -7.1320000000E-01          5.7200000000E-03          1.1000000000E-03
        -1.0471975512E-01          4.4714586000E+07          2.3684210526E-01         -7.7223333333E-01          5.9400000000E-03          2.6666666667E-04
        -1.0471975512E-01          4.4714586000E+07          2.8421052632E-01         -7.3780000000E-01          5.8000000000E-03         -1.0000000000E-04
        -1.0471975512E-01          4.4714586000E+07          3.3157894737E-01         -7.5510000000E-01          5.8500000000E-03         -1.1000000000E-03
        -8.3775804096E-02          4.7145860000E+06          0.0000000000E+00         -5.4330000000E-01          6.2800000000E-03         -4.0000000000E-04
        -8.3775804096E-02          4.7145860000E+06          4.7368421053E-02         -5.4410000000E-01          6.2800000000E-03         -5.0000000000E-04
        -8.3775804096E-02          4.7145860000E+06          9.4736842105E-02         -5.4650000000E-01          6.2900000000E-03         -6.0000000000E-04
        -8.3775804096E-02          4.7145860000E+06          1.4210526316E-01         -5.5060000000E-01          6.3200000000E-03         -7.0000000000E-04
        -8.3775804096E-02          4.7145860000E+06          1.8947368421E-01         -5.5650000000E-01          6.3600000000E-03         -1.0000000000E-03
        -8.3775804096E-02          4.7145860000E+06          2.3684210526E-01         -5.6430000000E-01          6.4100000000E-03         -1.3000000000E-03
        -8.3775804096E-02          4.7145860000E+06          2.8421052632E-01         -5.7430000000E-01          6.4900000000E-03         -1.7000000000E-03
        -8.3775804096E-02          4.7145860000E+06          3.3157894737E-01         -5.8670000000E-01          6.5600000000E-03         -2.3000000000E-03
        -8.3775804096E-02          4.7145860000E+06          3.7894736842E-01         -6.0210000000E-01          6.6500000000E-03         -3.1000000000E-03
        -8.3775804096E-02          4.7145860000E+06          4.2631578947E-01         -6.2110000000E-01          6.7800000000E-03         -4.1000000000E-03
        -8.3775804096E-02          4.7145860000E+06          4.7368421053E-01         -6.4430000000E-01          6.9600000000E-03         -5.4000000000E-03
        -8.3775804096E-02          1.2714586000E+07          0.0000000000E+00         -5.5260000000E-01          5.8100000000E-03          1.3000000000E-03
        -8.3775804096E-02          1.2714586000E+07          4.7368421053E-02         -5.5350000000E-01          5.8100000000E-03          1.3000000000E-03
        -8.3775804096E-02          1.2714586000E+07          9.4736842105E-02         -5.5590000000E-01          5.8200000000E-03          1.2000000000E-03
        -8.3775804096E-02          1.2714586000E+07          1.4210526316E-01         -5.6010000000E-01          5.8400000000E-03          1.0000000000E-03
        -8.3775804096E-02          1.2714586000E+07          1.8947368421E-01         -5.6610000000E-01          5.8600000000E-03          8.0000000000E-04
        -8.3775804096E-02          1.2714586000E+07          2.3684210526E-01         -5.7410000000E-01          5.8800000000E-03          5.0000000000E-04
        -8.3775804096E-02          1.2714586000E+07          2.8421052632E-01         -5.8430000000E-01          5.9200000000E-03          1.0000000000E-04
        -8.3775804096E-02          1.2714586000E+07          3.3157894737E-01         -5.9710000000E-01          5.9700000000E-03         -5.0000000000E-04
        -8.3775804096E-02          1.2714586000E+07          3.7894736842E-01         -6.1280000000E-01          6.0400000000E-03         -1.3000000000E-03
        -8.3775804096E-02          2.0714586000E+07          0.0000000000E+00         -5.5470000000E-01          5.6200000000E-03          1.5000000000E-03
        -8.3775804096E-02          2.0714586000E+07          4.7368421053E-02         -5.5550000000E-01          5.6200000000E-03          1.5000000000E-03
        -8.3775804096E-02          2.0714586000E+07          9.4736842105E-02         -5.5800000000E-01          5.6300000000E-03          1.4000000000E-03
        -8.3775804096E-02          2.0714586000E+07          1.4210526316E-01         -5.6220000000E-01          5.6500000000E-03          1.2000000000E-03
        -8.3775804096E-02          2.0714586000E+07          1.8947368421E-01         -5.6820000000E-01          5.6700000000E-03          1.0000000000E-03
        -8.3775804096E-02          2.0714586000E+07          2.3684210526E-01         -5.7630000000E-01          5.7000000000E-03          7.0000000000E-04
        -8.3775804096E-02          2.0714586000E+07          2.8421052632E-01         -5.8660000000E-01          5.7200000000E-03          3.0000000000E-04
        -8.3775804096E-02          2.0714586000E+07          3.3157894737E-01         -5.9950000000E-01          5.7600000000E-03         -3.0000000000E-04
        -8.3775804096E-02          2.8714586000E+07          0.0000000000E+00         -5.5580000000E-01          5.5200000000E-03          1.6000000000E-03
        -8.3775804096E-02          2.8714586000E+07          4.7368421053E-02         -5.5660000000E-01          5.5300000000E-03          1.5000000000E-03
        -8.3775804096E-02          2.8714586000E+07          9.4736842105E-02         -6.0520000000E-01          5.6733333333E-03          1.4666666667E-03
        -8.3775804096E-02          2.8714586000E+07          1.4210526316E-01         -5.6340000000E-01          5.5400000000E-03          1.3000000000E-03
        -8.3775804096E-02          2.8714586000E+07          1.8947368421E-01         -5.6940000000E-01          5.5500000000E-03          1.1000000000E-03
        -8.3775804096E-02          2.8714586000E+07          2.3684210526E-01         -5.7760000000E-01          5.5700000000E-03          8.0000000000E-04
        -8.3775804096E-02          2.8714586000E+07          2.8421052632E-01         -5.8790000000E-01          5.6000000000E-03          3.0000000000E-04
        -8.3775804096E-02          3.6714586000E+07          0.0000000000E+00         -5.5660000000E-01          5.4600000000E-03          1.6000000000E-03
        -8.3775804096E-02          3.6714586000E+07          4.7368421053E-02         -5.5740000000E-01          5.4600000000E-03          1.6000000000E-03
        -8.3775804096E-02          3.6714586000E+07          9.4736842105E-02         -5.5990000000E-01          5.4600000000E-03          1.5000000000E-03
        -8.3775804096E-02          3.6714586000E+07          1.4210526316E-01         -5.6410000000E-01          5.4700000000E-03          1.3000000000E-03
        -8.3775804096E-02          3.6714586000E+07          1.8947368421E-01         -5.7020000000E-01          5.4900000000E-03          1.1000000000E-03
        -8.3775804096E-02          3.6714586000E+07          2.3684210526E-01         -5.7830000000E-01          5.5100000000E-03          8.0000000000E-04
        -8.3775804096E-02          3.6714586000E+07          2.8421052632E-01         -5.8880000000E-01          5.5400000000E-03          4.0000000000E-04
        -8.3775804096E-02          3.6714586000E+07          3.3157894737E-01         -6.0180000000E-01          5.5800000000E-03         -2.0000000000E-04
        -8.3775804096E-02          4.4714586000E+07          0.0000000000E+00         -5.5700000000E-01          5.4200000000E-03          1.6000000000E-03
        -8.3775804096E-02          4.4714586000E+07          4.7368421053E-02         -5.5790000000E-01          5.4200000000E-03          1.6000000000E-03
        -8.3775804096E-02          4.4714586000E+07          9.4736842105E-02         -5.6040000000E-01          5.4300000000E-03          1.5000000000E-03
        -8.3775804096E-02          4.4714586000E+07          1.4210526316E-01         -5.6470000000E-01          5.4400000000E-03          1.3000000000E-03
        -8.3775804096E-02          4.4714586000E+07          1.8947368421E-01         -5.7080000000E-01          5.4500000000E-03          1.1000000000E-03
        -8.3775804096E-02          4.4714586000E+07          2.3684210526E-01         -5.7890000000E-01          5.4600000000E-03          8.0000000000E-04
        -8.3775804096E-02          4.4714586000E+07          2.8421052632E-01         -5.8965000000E-01          5.5500000000E-03          2.5000000000E-04
        -8.3775804096E-02          4.4714586000E+07          3.3157894737E-01         -6.0250000000E-01          5.5000000000E-03         -1.0000000000E-04
        -6.2831853072E-02          4.7145860000E+06          0.0000000000E+00         -4.1000000000E-01          6.0300000000E-03          5.0000000000E-04
        -6.2831853072E-02          4.7145860000E+06          4.7368421053E-02         -4.1060000000E-01          6.0400000000E-03          5.0000000000E-04
        -6.2831853072E-02          4.7145860000E+06          9.4736842105E-02         -4.1230000000E-01          6.0500000000E-03          4.0000000000E-04
        -6.2831853072E-02          4.7145860000E+06          1.4210526316E-01         -4.1530000000E-01          6.0700000000E-03          3.0000000000E-04
        -6.2831853072E-02          4.7145860000E+06          1.8947368421E-01         -4.1950000000E-01          6.0900000000E-03          2.0000000000E-04
        -6.2831853072E-02          4.7145860000E+06          2.3684210526E-01         -4.2510000000E-01          6.1200000000E-03          0.0000000000E+00
        -6.2831853072E-02          4.7145860000E+06          2.8421052632E-01         -4.3230000000E-01          6.1700000000E-03         -3.0000000000E-04
        -6.2831853072E-02          4.7145860000E+06          3.3157894737E-01         -4.4110000000E-01          6.2300000000E-03         -6.0000000000E-04
        -6.2831853072E-02          4.7145860000E+06          3.7894736842E-01         -4.5200000000E-01          6.3000000000E-03         -1.0000000000E-03
        -6.2831853072E-02          4.7145860000E+06          4.2631578947E-01         -4.6550000000E-01          6.3700000000E-03         -1.6000000000E-03
        -6.2831853072E-02          4.7145860000E+06          4.7368421053E-01         -4.8190000000E-01          6.4800000000E-03         -2.4000000000E-03
        -6.2831853072E-02          1.2714586000E+07          0.0000000000E+00         -4.1470000000E-01          5.5900000000E-03          1.1000000000E-03
        -6.2831853072E-02          1.2714586000E+07          4.7368421053E-02         -4.1530000000E-01          5.5900000000E-03          1.1000000000E-03
        -6.2831853072E-02          1.2714586000E+07          9.4736842105E-02         -4.1710000000E-01          5.6000000000E-03          1.1000000000E-03
        -6.2831853072E-02          1.2714586000E+07          1.4210526316E-01         -4.2010000000E-01          5.6100000000E-03          1.0000000000E-03
        -6.2831853072E-02          1.2714586000E+07          1.8947368421E-01         -4.2440000000E-01          5.6200000000E-03          8.0000000000E-04
        -6.2831853072E-02          1.2714586000E+07          2.3684210526E-01         -4.3010000000E-01          5.6300000000E-03          7.0000000000E-04
        -6.2831853072E-02          1.2714586000E+07          2.8421052632E-01         -4.3750000000E-01          5.6500000000E-03          4.0000000000E-04
        -6.2831853072E-02          1.2714586000E+07          3.3157894737E-01         -4.4660000000E-01          5.6800000000E-03          1.0000000000E-04
        -6.2831853072E-02          1.2714586000E+07          3.7894736842E-01         -4.5780000000E-01          5.7300000000E-03         -3.0000000000E-04
        -6.2831853072E-02          2.0714586000E+07          0.0000000000E+00         -4.1630000000E-01          5.4500000000E-03          1.2000000000E-03
        -6.2831853072E-02          2.0714586000E+07          4.7368421053E-02         -4.1690000000E-01          5.4600000000E-03          1.2000000000E-03
        -6.2831853072E-02          2.0714586000E+07          9.4736842105E-02         -4.1870000000E-01          5.4600000000E-03          1.1000000000E-03
        -6.2831853072E-02          2.0714586000E+07          1.4210526316E-01         -4.2170000000E-01          5.4700000000E-03          1.1000000000E-03
        -6.2831853072E-02          2.0714586000E+07          1.8947368421E-01         -4.2610000000E-01          5.4800000000E-03          9.0000000000E-04
        -6.2831853072E-02          2.0714586000E+07          2.3684210526E-01         -4.3190000000E-01          5.4900000000E-03          7.0000000000E-04
        -6.2831853072E-02          2.0714586000E+07          2.8421052632E-01         -4.3930000000E-01          5.5100000000E-03          5.0000000000E-04
        -6.2831853072E-02          2.0714586000E+07          3.3157894737E-01         -4.4850000000E-01          5.5200000000E-03          2.0000000000E-04
        -6.2831853072E-02          2.8714586000E+07          0.0000000000E+00         -4.1720000000E-01          5.3800000000E-03          1.2000000000E-03
        -6.2831853072E-02          2.8714586000E+07          4.7368421053E-02         -4.1780000000E-01          5.3800000000E-03          1.2000000000E-03
        -6.2831853072E-02          2.8714586000E+07          9.4736842105E-02         -4.1960000000E-01          5.3800000000E-03          1.2000000000E-03
        -6.2831853072E-02          2.8714586000E+07          1.4210526316E-01         -4.2270000000E-01          5.3900000000E-03          1.1000000000E-03
        -6.2831853072E-02          2.8714586000E+07          1.8947368421E-01         -4.2710000000E-01          5.4000000000E-03          1.0000000000E-03
        -6.2831853072E-02          2.8714586000E+07          2.3684210526E-01         -4.3290000000E-01          5.4100000000E-03          8.0000000000E-04
        -6.2831853072E-02          2.8714586000E+07          2.8421052632E-01         -4.4030000000E-01          5.4200000000E-03          5.0000000000E-04
        -6.2831853072E-02          3.6714586000E+07          0.0000000000E+00         -4.1780000000E-01          5.3200000000E-03          1.2000000000E-03
        -6.2831853072E-02          3.6714586000E+07          4.7368421053E-02         -4.1840000000E-01          5.3300000000E-03          1.2000000000E-03
        -6.2831853072E-02          3.6714586000E+07          9.4736842105E-02         -4.2020000000E-01          5.3300000000E-03          1.2000000000E-03
        -6.2831853072E-02          3.6714586000E+07          1.4210526316E-01         -4.2330000000E-01          5.3400000000E-03          1.1000000000E-03
        -6.2831853072E-02          3.6714586000E+07          1.8947368421E-01         -4.2770000000E-01          5.3500000000E-03          1.0000000000E-03
        -6.2831853072E-02          3.6714586000E+07          2.3684210526E-01         -4.3350000000E-01          5.3600000000E-03          8.0000000000E-04
        -6.2831853072E-02          3.6714586000E+07          2.8421052632E-01         -4.4100000000E-01          5.3600000000E-03          6.0000000000E-04
        -6.2831853072E-02          3.6714586000E+07          3.3157894737E-01         -5.0110000000E-01          5.4966666667E-03         -3.3333333333E-05
        -6.2831853072E-02          4.4714586000E+07          0.0000000000E+00         -4.1820000000E-01          5.2700000000E-03          1.3000000000E-03
        -6.2831853072E-02          4.4714586000E+07          4.7368421053E-02         -4.1880000000E-01          5.2700000000E-03          1.2000000000E-03
        -6.2831853072E-02          4.4714586000E+07          9.4736842105E-02         -4.2060000000E-01          5.2800000000E-03          1.2000000000E-03
        -6.2831853072E-02          4.4714586000E+07          1.4210526316E-01         -4.2370000000E-01          5.2800000000E-03          1.1000000000E-03
        -6.2831853072E-02          4.4714586000E+07          1.8947368421E-01         -4.2810000000E-01          5.2900000000E-03          1.0000000000E-03
        -6.2831853072E-02          4.4714586000E+07          2.3684210526E-01         -4.3400000000E-01          5.2900000000E-03          8.0000000000E-04
        -6.2831853072E-02          4.4714586000E+07          2.8421052632E-01         -4.4150000000E-01          5.3000000000E-03          6.0000000000E-04
        -6.2831853072E-02          4.4714586000E+07          3.3157894737E-01         -4.5080000000E-01          5.3100000000E-03          3.0000000000E-04
        -4.1887902048E-02          4.7145860000E+06          0.0000000000E+00         -2.7300000000E-01          5.7600000000E-03          5.0000000000E-04
        -4.1887902048E-02          4.7145860000E+06          4.7368421053E-02         -2.7340000000E-01          5.7600000000E-03          5.0000000000E-04
        -4.1887902048E-02          4.7145860000E+06          9.4736842105E-02         -2.7450000000E-01          5.7700000000E-03          5.0000000000E-04
        -4.1887902048E-02          4.7145860000E+06          1.4210526316E-01         -2.7640000000E-01          5.7800000000E-03          4.0000000000E-04
        -4.1887902048E-02          4.7145860000E+06          1.8947368421E-01         -2.7910000000E-01          5.8000000000E-03          4.0000000000E-04
        -4.1887902048E-02          4.7145860000E+06          2.3684210526E-01         -2.8270000000E-01          5.8400000000E-03          3.0000000000E-04
        -4.1887902048E-02          4.7145860000E+06          2.8421052632E-01         -2.8720000000E-01          5.8700000000E-03          1.0000000000E-04
        -4.1887902048E-02          4.7145860000E+06          3.3157894737E-01         -2.9290000000E-01          5.9100000000E-03         -0.0000000000E+00
        -4.1887902048E-02          4.7145860000E+06          3.7894736842E-01         -2.9990000000E-01          5.9700000000E-03         -3.0000000000E-04
        -4.1887902048E-02          4.7145860000E+06          4.2631578947E-01         -3.0840000000E-01          6.0300000000E-03         -6.0000000000E-04
        -4.1887902048E-02          4.7145860000E+06          4.7368421053E-01         -3.1880000000E-01          6.1000000000E-03         -1.0000000000E-03
        -4.1887902048E-02          1.2714586000E+07          0.0000000000E+00         -2.7650000000E-01          5.5300000000E-03          8.0000000000E-04
        -4.1887902048E-02          1.2714586000E+07          4.7368421053E-02         -2.7680000000E-01          5.5300000000E-03          8.0000000000E-04
        -4.1887902048E-02          1.2714586000E+07          9.4736842105E-02         -2.7800000000E-01          5.5300000000E-03          8.0000000000E-04
        -4.1887902048E-02          1.2714586000E+07          1.4210526316E-01         -2.7990000000E-01          5.5300000000E-03          7.0000000000E-04
        -4.1887902048E-02          1.2714586000E+07          1.8947368421E-01         -2.8270000000E-01          5.5400000000E-03          7.0000000000E-04
        -4.1887902048E-02          1.2714586000E+07          2.3684210526E-01         -2.8640000000E-01          5.5500000000E-03          6.0000000000E-04
        -4.1887902048E-02          1.2714586000E+07          2.8421052632E-01         -2.9110000000E-01          5.5700000000E-03          4.0000000000E-04
        -4.1887902048E-02          1.2714586000E+07          3.3157894737E-01         -2.9690000000E-01          5.5900000000E-03          3.0000000000E-04
        -4.1887902048E-02          1.2714586000E+07          3.7894736842E-01         -3.0410000000E-01          5.6100000000E-03          1.0000000000E-04
        -4.1887902048E-02          2.0714586000E+07          0.0000000000E+00         -2.7770000000E-01          5.4800000000E-03          8.0000000000E-04
        -4.1887902048E-02          2.0714586000E+07          4.7368421053E-02         -2.7810000000E-01          5.4800000000E-03          8.0000000000E-04
        -4.1887902048E-02          2.0714586000E+07          9.4736842105E-02         -2.7930000000E-01          5.4800000000E-03          8.0000000000E-04
        -4.1887902048E-02          2.0714586000E+07          1.4210526316E-01         -2.8120000000E-01          5.4800000000E-03          7.0000000000E-04
        -4.1887902048E-02          2.0714586000E+07          1.8947368421E-01         -2.8400000000E-01          5.4800000000E-03          7.0000000000E-04
        -4.1887902048E-02          2.0714586000E+07          2.3684210526E-01         -2.8780000000E-01          5.4800000000E-03          6.0000000000E-04
        -4.1887902048E-02          2.0714586000E+07          2.8421052632E-01         -3.4150000000E-01          5.5100000000E-03          4.3333333333E-04
        -4.1887902048E-02          2.0714586000E+07          3.3157894737E-01         -2.9840000000E-01          5.5100000000E-03          3.0000000000E-04
        -4.1887902048E-02          2.8714586000E+07          0.0000000000E+00         -3.2446666667E-01          5.3766666667E-03          9.3333333333E-04
        -4.1887902048E-02          2.8714586000E+07          4.7368421053E-02         -2.7850000000E-01          5.3750000000E-03          8.0000000000E-04
        -4.1887902048E-02          2.8714586000E+07          9.4736842105E-02         -2.7990000000E-01          5.3900000000E-03          8.0000000000E-04
        -4.1887902048E-02          2.8714586000E+07          1.4210526316E-01         -2.8180000000E-01          5.4000000000E-03          7.0000000000E-04
        -4.1887902048E-02          2.8714586000E+07          1.8947368421E-01         -2.8470000000E-01          5.4000000000E-03          7.0000000000E-04
        -4.1887902048E-02          2.8714586000E+07          2.3684210526E-01         -2.8840000000E-01          5.4000000000E-03          6.0000000000E-04
