# alpha                     Rey                       Mach                      CL                        CD                        Cm                       
        -1.8849555922E-01          2.0714586000E+07          1.4210526316E-01         -1.2486000000E+00          8.5600000000E-03         -1.0000000000E-03
        -1.8849555922E-01          2.0714586000E+07          1.8947368421E-01         -1.2668000000E+00          8.7700000000E-03         -2.9000000000E-03
        -1.8849555922E-01          2.0714586000E+07          2.3684210526E-01         -1.2915000000E+00          9.0700000000E-03         -5.4000000000E-03
        -1.8849555922E-01          2.8714586000E+07          0.0000000000E+00         -1.2292000000E+00          7.9200000000E-03          1.5000000000E-03
        -1.8849555922E-01          2.8714586000E+07          4.7368421053E-02         -1.2316000000E+00          7.9400000000E-03          1.2000000000E-03
        -1.8849555922E-01          2.8714586000E+07          9.4736842105E-02         -1.2390000000E+00          8.0200000000E-03          5.0000000000E-04
        -1.8849555922E-01          2.8714586000E+07          1.4210526316E-01         -1.2516000000E+00          8.1600000000E-03         -7.0000000000E-04
        -1.8849555922E-01          2.8714586000E+07          1.8947368421E-01         -1.2700000000E+00          8.3500000000E-03         -2.4000000000E-03
        -1.8849555922E-01          2.8714586000E+07          2.3684210526E-01         -1.2952000000E+00          8.5900000000E-03         -5.0000000000E-03
        -1.8849555922E-01          2.8714586000E+07          2.8421052632E-01         -1.3285000000E+00          8.8900000000E-03         -8.5000000000E-03
        -1.8849555922E-01          2.8714586000E+07          3.3157894737E-01         -1.3717000000E+00          9.3100000000E-03         -1.3300000000E-02
        -1.8849555922E-01          3.6714586000E+07          0.0000000000E+00         -1.2311000000E+00          7.6600000000E-03          1.7000000000E-03
        -1.8849555922E-01          3.6714586000E+07          4.7368421053E-02         -1.2335000000E+00          7.6800000000E-03          1.5000000000E-03
        -1.8849555922E-01          3.6714586000E+07          9.4736842105E-02         -1.2410000000E+00          7.7500000000E-03          8.0000000000E-04
        -1.8849555922E-01          3.6714586000E+07          1.4210526316E-01         -1.2537000000E+00          7.8700000000E-03         -4.0000000000E-04
        -1.8849555922E-01          3.6714586000E+07          1.8947368421E-01         -1.2725000000E+00          8.0200000000E-03         -2.1000000000E-03
        -1.8849555922E-01          3.6714586000E+07          2.3684210526E-01         -1.2980000000E+00          8.2300000000E-03         -4.6000000000E-03
        -1.8849555922E-01          3.6714586000E+07          2.8421052632E-01         -1.3315000000E+00          8.5100000000E-03         -8.1000000000E-03
        -1.8849555922E-01          4.4714586000E+07          0.0000000000E+00         -1.2351000000E+00          7.6000000000E-03          2.5000000000E-03
        -1.8849555922E-01          4.4714586000E+07          4.7368421053E-02         -1.2376000000E+00          7.6100000000E-03          2.3000000000E-03
        -1.8849555922E-01          4.4714586000E+07          9.4736842105E-02         -1.2875666667E+00          7.9466666667E-03          9.3333333333E-04
        -1.8849555922E-01          4.4714586000E+07          1.4210526316E-01         -1.2581000000E+00          7.7600000000E-03          5.0000000000E-04
        -1.8849555922E-01          4.4714586000E+07          1.8947368421E-01         -1.2770000000E+00          7.9000000000E-03         -1.3000000000E-03
        -1.8849555922E-01          4.4714586000E+07          2.3684210526E-01         -1.3026000000E+00          8.0900000000E-03         -3.8000000000E-03
        -1.8849555922E-01          4.4714586000E+07          2.8421052632E-01         -1.3362000000E+00          8.3800000000E-03         -7.3000000000E-03
        -1.8849555922E-01          4.4714586000E+07          3.3157894737E-01         -1.3799000000E+00          8.7800000000E-03         -1.2200000000E-02
        -1.6755160819E-01          4.7145860000E+06          0.0000000000E+00         -1.0803000000E+00          9.7800000000E-03         -6.0000000000E-04
        -1.6755160819E-01          4.7145860000E+06          4.7368421053E-02         -1.0822000000E+00          9.8200000000E-03         -8.0000000000E-04
        -1.6755160819E-01          4.7145860000E+06          9.4736842105E-02         -1.0879000000E+00          9.9000000000E-03         -1.3000000000E-03
        -1.6755160819E-01          4.7145860000E+06          1.4210526316E-01         -1.0979000000E+00          1.0020000000E-02         -2.2000000000E-03
        -1.6755160819E-01          4.7145860000E+06          1.8947368421E-01         -1.1122000000E+00          1.0220000000E-02         -3.5000000000E-03
        -1.6755160819E-01          4.7145860000E+06          2.3684210526E-01         -1.1314000000E+00          1.0520000000E-02         -5.4000000000E-03
        -1.6755160819E-01          4.7145860000E+06          2.8421052632E-01         -1.1559000000E+00          1.0960000000E-02         -8.1000000000E-03
        -1.6755160819E-01          4.7145860000E+06          3.3157894737E-01         -1.1864000000E+00          1.1660000000E-02         -1.1700000000E-02
        -1.6755160819E-01          4.7145860000E+06          3.7894736842E-01         -1.2222000000E+00          1.2970000000E-02         -1.7000000000E-02
        -1.6755160819E-01          4.7145860000E+06          4.2631578947E-01         -1.2458000000E+00          1.7220000000E-02         -2.5600000000E-02
        -1.6755160819E-01          4.7145860000E+06          4.7368421053E-01         -1.1091000000E+00          3.4840000000E-02         -3.4000000000E-02
        -1.6755160819E-01          1.2714586000E+07          0.0000000000E+00         -1.0902000000E+00          8.1000000000E-03          8.0000000000E-04
        -1.6755160819E-01          1.2714586000E+07          4.7368421053E-02         -1.0922000000E+00          8.1200000000E-03          6.0000000000E-04
        -1.6755160819E-01          1.2714586000E+07          9.4736842105E-02         -1.0983000000E+00          8.1700000000E-03          2.0000000000E-04
        -1.6755160819E-01          1.2714586000E+07          1.4210526316E-01         -1.1086000000E+00          8.2600000000E-03         -7.0000000000E-04
        -1.6755160819E-01          1.2714586000E+07          1.8947368421E-01         -1.1236000000E+00          8.4000000000E-03         -2.0000000000E-03
        -1.6755160819E-01          1.2714586000E+07          2.3684210526E-01         -1.1437000000E+00          8.6200000000E-03         -3.8000000000E-03
        -1.6755160819E-01          1.2714586000E+07          2.8421052632E-01         -1.1698000000E+00          8.9200000000E-03         -6.4000000000E-03
        -1.6755160819E-01          2.0714586000E+07          0.0000000000E+00         -1.0942000000E+00          7.4600000000E-03          1.4000000000E-03
        -1.6755160819E-01          2.0714586000E+07          4.7368421053E-02         -1.0962000000E+00          7.4800000000E-03          1.2000000000E-03
        -1.6755160819E-01          2.0714586000E+07          9.4736842105E-02         -1.1023000000E+00          7.5400000000E-03          7.0000000000E-04
        -1.6755160819E-01          2.0714586000E+07          1.4210526316E-01         -1.1127000000E+00          7.6400000000E-03         -2.0000000000E-04
        -1.6755160819E-01          2.0714586000E+07          1.8947368421E-01         -1.1278000000E+00          7.7800000000E-03         -1.4000000000E-03
        -1.6755160819E-01          2.0714586000E+07          2.3684210526E-01         -1.1484000000E+00          7.9400000000E-03         -3.2000000000E-03
        -1.6755160819E-01          2.8714586000E+07          0.0000000000E+00         -1.0949000000E+00          7.1200000000E-03          1.3000000000E-03
        -1.6755160819E-01          2.8714586000E+07          4.7368421053E-02         -1.0969000000E+00          7.1300000000E-03          1.2000000000E-03
        -1.6755160819E-01          2.8714586000E+07          9.4736842105E-02         -1.1030000000E+00          7.1800000000E-03          7.0000000000E-04
        -1.6755160819E-01          2.8714586000E+07          1.4210526316E-01         -1.1136000000E+00          7.2400000000E-03         -2.0000000000E-04
        -1.6755160819E-01          2.8714586000E+07          1.8947368421E-01         -1.1292000000E+00          7.3500000000E-03         -1.4000000000E-03
        -1.6755160819E-01          2.8714586000E+07          2.3684210526E-01         -1.1506000000E+00          7.5000000000E-03         -3.1000000000E-03
        -1.6755160819E-01          2.8714586000E+07          2.8421052632E-01         -1.1784000000E+00          7.7100000000E-03         -5.4000000000E-03
        -1.6755160819E-01          2.8714586000E+07          3.3157894737E-01         -1.2134000000E+00          8.0000000000E-03         -8.7000000000E-03
        -1.6755160819E-01          3.6714586000E+07          0.0000000000E+00         -1.1012000000E+00          7.0500000000E-03          2.6000000000E-03
        -1.6755160819E-01          3.6714586000E+07          4.7368421053E-02         -1.1033000000E+00          7.0600000000E-03          2.5000000000E-03
        -1.6755160819E-01          3.6714586000E+07          9.4736842105E-02         -1.1095000000E+00          7.1000000000E-03          2.0000000000E-03
        -1.6755160819E-01          3.6714586000E+07          1.4210526316E-01         -1.1202000000E+00          7.1600000000E-03          1.2000000000E-03
        -1.6755160819E-01          3.6714586000E+07          1.8947368421E-01         -1.1356000000E+00          7.2600000000E-03         -1.0000000000E-04
        -1.6755160819E-01          3.6714586000E+07          2.3684210526E-01         -1.1565000000E+00          7.4200000000E-03         -1.9000000000E-03
        -1.6755160819E-01          3.6714586000E+07          2.8421052632E-01         -1.1837000000E+00          7.6300000000E-03         -4.4000000000E-03
        -1.6755160819E-01          4.4714586000E+07          0.0000000000E+00         -1.1027000000E+00          6.9700000000E-03          2.8000000000E-03
        -1.6755160819E-01          4.4714586000E+07          4.7368421053E-02         -1.1048000000E+00          6.9800000000E-03          2.7000000000E-03
        -1.6755160819E-01          4.4714586000E+07          9.4736842105E-02         -1.1111000000E+00          7.0200000000E-03          2.2000000000E-03
        -1.6755160819E-01          4.4714586000E+07          1.4210526316E-01         -1.1218000000E+00          7.0900000000E-03          1.3000000000E-03
        -1.6755160819E-01          4.4714586000E+07          1.8947368421E-01         -1.1372000000E+00          7.2100000000E-03          1.0000000000E-04
        -1.6755160819E-01          4.4714586000E+07          2.3684210526E-01         -1.1582000000E+00          7.3600000000E-03         -1.7000000000E-03
        -1.6755160819E-01          4.4714586000E+07          2.8421052632E-01         -1.1856000000E+00          7.5500000000E-03         -4.2000000000E-03
        -1.6755160819E-01          4.4714586000E+07          3.3157894737E-01         -1.2212000000E+00          7.7700000000E-03         -7.5000000000E-03
        -1.4660765717E-01          4.7145860000E+06          0.0000000000E+00         -9.4970000000E-01          8.6100000000E-03         -0.0000000000E+00
        -1.4660765717E-01          4.7145860000E+06          4.7368421053E-02         -9.5130000000E-01          8.6300000000E-03         -2.0000000000E-04
        -1.4660765717E-01          4.7145860000E+06          9.4736842105E-02         -9.5610000000E-01          8.6900000000E-03         -5.0000000000E-04
        -1.4660765717E-01          4.7145860000E+06          1.4210526316E-01         -9.6420000000E-01          8.8100000000E-03         -1.2000000000E-03
        -1.4660765717E-01          4.7145860000E+06          1.8947368421E-01         -9.7600000000E-01          8.9500000000E-03         -2.1000000000E-03
        -1.4660765717E-01          4.7145860000E+06          2.3684210526E-01         -9.9200000000E-01          9.1200000000E-03         -3.4000000000E-03
        -1.4660765717E-01          4.7145860000E+06          2.8421052632E-01         -1.0124000000E+00          9.3800000000E-03         -5.2000000000E-03
        -1.4660765717E-01          4.7145860000E+06          3.3157894737E-01         -1.0381000000E+00          9.7700000000E-03         -7.6000000000E-03
        -1.4660765717E-01          4.7145860000E+06          3.7894736842E-01         -1.0697000000E+00          1.0370000000E-02         -1.1000000000E-02
        -1.4660765717E-01          4.7145860000E+06          4.2631578947E-01         -1.1085000000E+00          1.1310000000E-02         -1.5800000000E-02
        -1.4660765717E-01          4.7145860000E+06          4.7368421053E-01         -1.1380000000E+00          1.5040000000E-02         -2.3900000000E-02
        -1.4660765717E-01          1.2714586000E+07          0.0000000000E+00         -9.5710000000E-01          7.2200000000E-03          1.1000000000E-03
        -1.4660765717E-01          1.2714586000E+07          4.7368421053E-02         -9.5870000000E-01          7.2300000000E-03          9.0000000000E-04
        -1.4660765717E-01          1.2714586000E+07          9.4736842105E-02         -9.6380000000E-01          7.2700000000E-03          6.0000000000E-04
        -1.4660765717E-01          1.2714586000E+07          1.4210526316E-01         -9.7230000000E-01          7.3300000000E-03         -0.0000000000E+00
        -1.4660765717E-01          1.2714586000E+07          1.8947368421E-01         -9.8450000000E-01          7.4300000000E-03         -9.0000000000E-04
        -1.4660765717E-01          1.2714586000E+07          2.3684210526E-01         -1.0009000000E+00          7.5800000000E-03         -2.2000000000E-03
        -1.4660765717E-01          1.2714586000E+07          2.8421052632E-01         -1.0222000000E+00          7.7800000000E-03         -3.9000000000E-03
        -1.4660765717E-01          2.0714586000E+07          0.0000000000E+00         -9.6000000000E-01          6.7200000000E-03          1.5000000000E-03
        -1.4660765717E-01          2.0714586000E+07          4.7368421053E-02         -9.6160000000E-01          6.7400000000E-03          1.4000000000E-03
        -1.4660765717E-01          2.0714586000E+07          9.4736842105E-02         -9.6650000000E-01          6.7700000000E-03          1.0000000000E-03
        -1.4660765717E-01          2.0714586000E+07          1.4210526316E-01         -9.7490000000E-01          6.8300000000E-03          3.0000000000E-04
        -1.4660765717E-01          2.0714586000E+07          1.8947368421E-01         -9.8690000000E-01          6.9000000000E-03         -6.0000000000E-04
        -1.4660765717E-01          2.0714586000E+07          2.3684210526E-01         -1.0032000000E+00          7.0000000000E-03         -2.0000000000E-03
        -1.4660765717E-01          2.0714586000E+07          2.8421052632E-01         -1.0242000000E+00          7.1400000000E-03         -3.8000000000E-03
        -1.4660765717E-01          2.8714586000E+07          0.0000000000E+00         -9.6550000000E-01          6.6400000000E-03          2.6000000000E-03
        -1.4660765717E-01          2.8714586000E+07          4.7368421053E-02         -9.6710000000E-01          6.6500000000E-03          2.5000000000E-03
        -1.4660765717E-01          2.8714586000E+07          9.4736842105E-02         -9.7220000000E-01          6.6700000000E-03          2.1000000000E-03
        -1.4660765717E-01          2.8714586000E+07          1.4210526316E-01         -9.8090000000E-01          6.7100000000E-03          1.5000000000E-03
        -1.4660765717E-01          2.8714586000E+07          1.8947368421E-01         -9.9350000000E-01          6.7800000000E-03          6.0000000000E-04
        -1.4660765717E-01          2.8714586000E+07          2.3684210526E-01         -1.0103000000E+00          6.8900000000E-03         -6.0000000000E-04
        -1.4660765717E-01          2.8714586000E+07          2.8421052632E-01         -1.0321000000E+00          7.0400000000E-03         -2.3000000000E-03
        -1.4660765717E-01          2.8714586000E+07          3.3157894737E-01         -1.0600000000E+00          7.2200000000E-03         -4.6000000000E-03
        -1.4660765717E-01          3.6714586000E+07          0.0000000000E+00         -9.6710000000E-01          6.5400000000E-03          2.7000000000E-03
        -1.4660765717E-01          3.6714586000E+07          4.7368421053E-02         -9.6880000000E-01          6.5500000000E-03          2.6000000000E-03
        -1.4660765717E-01          3.6714586000E+07          9.4736842105E-02         -9.7390000000E-01          6.5800000000E-03          2.3000000000E-03
        -1.4660765717E-01          3.6714586000E+07          1.4210526316E-01         -9.8260000000E-01          6.6300000000E-03          1.7000000000E-03
        -1.4660765717E-01          3.6714586000E+07          1.8947368421E-01         -9.9510000000E-01          6.7100000000E-03          8.0000000000E-04
        -1.4660765717E-01          3.6714586000E+07          2.3684210526E-01         -1.0121000000E+00          6.8200000000E-03         -4.0000000000E-04
        -1.4660765717E-01          3.6714586000E+07          2.8421052632E-01         -1.0341000000E+00          6.9400000000E-03         -2.1000000000E-03
        -1.4660765717E-01          4.4714586000E+07          0.0000000000E+00         -9.6810000000E-01          6.4900000000E-03          2.8000000000E-03
        -1.4660765717E-01          4.4714586000E+07          4.7368421053E-02         -9.6970000000E-01          6.5000000000E-03          2.7000000000E-03
        -1.4660765717E-01          4.4714586000E+07          9.4736842105E-02         -9.7490000000E-01          6.5300000000E-03          2.4000000000E-03
        -1.4660765717E-01          4.4714586000E+07          1.4210526316E-01         -9.8360000000E-01          6.5800000000E-03          1.8000000000E-03
        -1.4660765717E-01          4.4714586000E+07          1.8947368421E-01         -9.9630000000E-01          6.6500000000E-03          9.0000000000E-04
        -1.4660765717E-01          4.4714586000E+07          2.3684210526E-01         -1.0134000000E+00          6.7300000000E-03         -3.0000000000E-04
        -1.4660765717E-01          4.4714586000E+07          2.8421052632E-01         -1.0356000000E+00          6.8400000000E-03         -2.0000000000E-03
        -1.4660765717E-01          4.4714586000E+07          3.3157894737E-01         -1.0639000000E+00          6.9700000000E-03         -4.2000000000E-03
        -1.2566370614E-01          4.7145860000E+06          0.0000000000E+00         -8.1670000000E-01          7.6700000000E-03          3.0000000000E-04
        -1.2566370614E-01          4.7145860000E+06          4.7368421053E-02         -8.1800000000E-01          7.6800000000E-03          2.0000000000E-04
        -1.2566370614E-01          4.7145860000E+06          9.4736842105E-02         -8.2200000000E-01          7.7200000000E-03         -0.0000000000E+00
        -1.2566370614E-01          4.7145860000E+06          1.4210526316E-01         -8.2870000000E-01          7.7600000000E-03         -4.0000000000E-04
        -1.2566370614E-01          4.7145860000E+06          1.8947368421E-01         -8.3840000000E-01          7.8400000000E-03         -1.1000000000E-03
        -1.2566370614E-01          4.7145860000E+06          2.3684210526E-01         -8.5120000000E-01          7.9700000000E-03         -1.9000000000E-03
        -1.2566370614E-01          4.7145860000E+06          2.8421052632E-01         -8.6770000000E-01          8.1600000000E-03         -3.1000000000E-03
        -1.2566370614E-01          4.7145860000E+06          3.3157894737E-01         -8.8860000000E-01          8.3500000000E-03         -4.7000000000E-03
        -1.2566370614E-01          4.7145860000E+06          3.7894736842E-01         -9.1460000000E-01          8.6300000000E-03         -6.8000000000E-03
        -1.2566370614E-01          4.7145860000E+06          4.2631578947E-01         -9.4660000000E-01          9.0600000000E-03         -9.7000000000E-03
        -1.2566370614E-01          4.7145860000E+06          4.7368421053E-01         -9.8640000000E-01          9.7000000000E-03         -1.3800000000E-02
        -1.2566370614E-01          1.2714586000E+07          0.0000000000E+00         -8.1930000000E-01          6.4200000000E-03          4.0000000000E-04
        -1.2566370614E-01          1.2714586000E+07          4.7368421053E-02         -8.2060000000E-01          6.4300000000E-03          3.0000000000E-04
        -1.2566370614E-01          1.2714586000E+07          9.4736842105E-02         -8.2450000000E-01          6.4600000000E-03          1.0000000000E-04
        -1.2566370614E-01          1.2714586000E+07          1.4210526316E-01         -8.3130000000E-01          6.5200000000E-03         -3.0000000000E-04
        -1.2566370614E-01          1.2714586000E+07          1.8947368421E-01         -8.4100000000E-01          6.5900000000E-03         -1.0000000000E-03
        -1.2566370614E-01          1.2714586000E+07          2.3684210526E-01         -8.5420000000E-01          6.6700000000E-03         -1.8000000000E-03
        -1.2566370614E-01          1.2714586000E+07          2.8421052632E-01         -8.7110000000E-01          6.7800000000E-03         -2.9000000000E-03
        -1.2566370614E-01          2.0714586000E+07          0.0000000000E+00         -8.2840000000E-01          6.2900000000E-03          2.3000000000E-03
        -1.2566370614E-01          2.0714586000E+07          4.7368421053E-02         -8.2970000000E-01          6.3000000000E-03          2.3000000000E-03
        -1.2566370614E-01          2.0714586000E+07          9.4736842105E-02         -8.3380000000E-01          6.3200000000E-03          2.0000000000E-03
        -1.2566370614E-01          2.0714586000E+07          1.4210526316E-01         -8.4070000000E-01          6.3600000000E-03          1.6000000000E-03
        -1.2566370614E-01          2.0714586000E+07          1.8947368421E-01         -8.5070000000E-01          6.4300000000E-03          1.0000000000E-03
        -1.2566370614E-01          2.0714586000E+07          2.3684210526E-01         -8.6410000000E-01          6.5100000000E-03          2.0000000000E-04
        -1.2566370614E-01          2.0714586000E+07          2.8421052632E-01         -8.8140000000E-01          6.5900000000E-03         -9.0000000000E-04
        -1.2566370614E-01          2.8714586000E+07          0.0000000000E+00         -8.3010000000E-01          6.2200000000E-03          2.5000000000E-03
        -1.2566370614E-01          2.8714586000E+07          4.7368421053E-02         -8.3150000000E-01          6.2300000000E-03          2.5000000000E-03
        -1.2566370614E-01          2.8714586000E+07          9.4736842105E-02         -8.3560000000E-01          6.2400000000E-03          2.2000000000E-03
        -1.2566370614E-01          2.8714586000E+07          1.4210526316E-01         -8.4260000000E-01          6.2700000000E-03          1.8000000000E-03
        -1.2566370614E-01          2.8714586000E+07          1.8947368421E-01         -8.5270000000E-01          6.3100000000E-03          1.3000000000E-03
