# alpha                     Rey                       Mach                      CL                        CD                        Cm                       
        -2.0943951024E-01          4.4714586000E+07          2.3684210526E-01         -1.4448000000E+00          8.9400000000E-03         -8.6000000000E-03
        -2.0943951024E-01          4.4714586000E+07          2.8421052632E-01         -1.4849000000E+00          9.3700000000E-03         -1.3300000000E-02
        -2.0943951024E-01          4.4714586000E+07          3.3157894737E-01         -1.5385000000E+00          9.8700000000E-03         -1.9900000000E-02
        -1.8849555922E-01          4.7145860000E+06          0.0000000000E+00         -1.2107000000E+00          1.0710000000E-02         -2.8000000000E-03
        -1.8849555922E-01          4.7145860000E+06          4.7368421053E-02         -1.2130000000E+00          1.0750000000E-02         -3.0000000000E-03
        -1.8849555922E-01          4.7145860000E+06          9.4736842105E-02         -1.2197000000E+00          1.0890000000E-02         -3.7000000000E-03
        -1.8849555922E-01          4.7145860000E+06          1.4210526316E-01         -1.2310000000E+00          1.1140000000E-02         -5.0000000000E-03
        -1.8849555922E-01          4.7145860000E+06          1.8947368421E-01         -1.2480000000E+00          1.1400000000E-02         -6.8000000000E-03
        -1.8849555922E-01          4.7145860000E+06          2.3684210526E-01         -1.2707000000E+00          1.1820000000E-02         -9.4000000000E-03
        -1.8849555922E-01          4.7145860000E+06          2.8421052632E-01         -1.2996000000E+00          1.2460000000E-02         -1.3100000000E-02
        -1.8849555922E-01          4.7145860000E+06          3.3157894737E-01         -1.3349000000E+00          1.3520000000E-02         -1.8200000000E-02
        -1.8849555922E-01          4.7145860000E+06          3.7894736842E-01         -1.3720000000E+00          1.5770000000E-02         -2.5800000000E-02
        -1.8849555922E-01          1.2714586000E+07          0.0000000000E+00         -1.2225000000E+00          8.9100000000E-03         -1.2000000000E-03
        -1.8849555922E-01          1.2714586000E+07          4.7368421053E-02         -1.2249000000E+00          8.9300000000E-03         -1.4000000000E-03
        -1.8849555922E-01          1.2714586000E+07          9.4736842105E-02         -1.2321000000E+00          9.0000000000E-03         -2.1000000000E-03
        -1.8849555922E-01          1.2714586000E+07          1.4210526316E-01         -1.2445000000E+00          9.1200000000E-03         -3.2000000000E-03
        -1.8849555922E-01          1.2714586000E+07          1.8947368421E-01         -1.2625000000E+00          9.3200000000E-03         -5.0000000000E-03
        -1.8849555922E-01          1.2714586000E+07          2.3684210526E-01         -1.2866000000E+00          9.6200000000E-03         -7.6000000000E-03
        -1.8849555922E-01          1.2714586000E+07          2.8421052632E-01         -1.3179000000E+00          1.0060000000E-02         -1.1100000000E-02
        -1.8849555922E-01          1.2714586000E+07          3.3157894737E-01         -1.3584000000E+00          1.0650000000E-02         -1.5900000000E-02
        -1.8849555922E-01          1.2714586000E+07          3.7894736842E-01         -1.4097000000E+00          1.1570000000E-02         -2.2900000000E-02
        -1.8849555922E-01          2.0714586000E+07          0.0000000000E+00         -1.2275000000E+00          8.1700000000E-03         -5.0000000000E-04
        -1.8849555922E-01          2.0714586000E+07          4.7368421053E-02         -1.2299000000E+00          8.2000000000E-03         -7.0000000000E-04
        -1.8849555922E-01          2.0714586000E+07          9.4736842105E-02         -1.2372000000E+00          8.2800000000E-03         -1.4000000000E-03
        -1.8849555922E-01          2.0714586000E+07          1.4210526316E-01         -1.2496000000E+00          8.4200000000E-03         -2.6000000000E-03
        -1.8849555922E-01          2.0714586000E+07          1.8947368421E-01         -1.2677000000E+00          8.6200000000E-03         -4.4000000000E-03
        -1.8849555922E-01          2.0714586000E+07          2.3684210526E-01         -1.2925000000E+00          8.8500000000E-03         -6.9000000000E-03
        -1.8849555922E-01          2.0714586000E+07          2.8421052632E-01         -1.3251000000E+00          9.1600000000E-03         -1.0300000000E-02
        -1.8849555922E-01          2.0714586000E+07          3.3157894737E-01         -1.3672000000E+00          9.6100000000E-03         -1.5100000000E-02
        -1.8849555922E-01          2.8714586000E+07          0.0000000000E+00         -1.2301000000E+00          7.8100000000E-03         -1.0000000000E-04
        -1.8849555922E-01          2.8714586000E+07          4.7368421053E-02         -1.2325000000E+00          7.8300000000E-03         -3.0000000000E-04
        -1.8849555922E-01          2.8714586000E+07          9.4736842105E-02         -1.2400000000E+00          7.8900000000E-03         -1.0000000000E-03
        -1.8849555922E-01          2.8714586000E+07          1.4210526316E-01         -1.2527000000E+00          7.9900000000E-03         -2.2000000000E-03
        -1.8849555922E-01          2.8714586000E+07          1.8947368421E-01         -1.2712000000E+00          8.1400000000E-03         -3.9000000000E-03
        -1.8849555922E-01          2.8714586000E+07          2.3684210526E-01         -1.2963000000E+00          8.3600000000E-03         -6.4000000000E-03
        -1.8849555922E-01          2.8714586000E+07          2.8421052632E-01         -1.3291000000E+00          8.6800000000E-03         -9.8000000000E-03
        -1.8849555922E-01          2.8714586000E+07          3.3157894737E-01         -1.3717000000E+00          9.1000000000E-03         -1.4600000000E-02
        -1.8849555922E-01          3.6714586000E+07          0.0000000000E+00         -1.2323000000E+00          7.5300000000E-03          2.0000000000E-04
        -1.8849555922E-01          3.6714586000E+07          4.7368421053E-02         -1.2347000000E+00          7.5500000000E-03         -0.0000000000E+00
        -1.8849555922E-01          3.6714586000E+07          9.4736842105E-02         -1.2420000000E+00          7.6000000000E-03         -7.0000000000E-04
        -1.8849555922E-01          3.6714586000E+07          1.4210526316E-01         -1.2542000000E+00          7.6900000000E-03         -2.0000000000E-03
        -1.8849555922E-01          3.6714586000E+07          1.8947368421E-01         -1.2720000000E+00          7.8500000000E-03         -3.9000000000E-03
        -1.8849555922E-01          3.6714586000E+07          2.3684210526E-01         -1.2969000000E+00          8.0800000000E-03         -6.5000000000E-03
        -1.8849555922E-01          3.6714586000E+07          2.8421052632E-01         -1.3311000000E+00          8.3800000000E-03         -9.7000000000E-03
        -1.8849555922E-01          3.6714586000E+07          3.3157894737E-01         -1.3750000000E+00          8.7300000000E-03         -1.4300000000E-02
        -1.8849555922E-01          4.4714586000E+07          0.0000000000E+00         -1.2365000000E+00          7.4800000000E-03          1.0000000000E-03
        -1.8849555922E-01          4.4714586000E+07          4.7368421053E-02         -1.2803000000E+00          7.7800000000E-03          6.6666666667E-05
        -1.8849555922E-01          4.4714586000E+07          9.4736842105E-02         -1.2464000000E+00          7.5600000000E-03          1.0000000000E-04
        -1.8849555922E-01          4.4714586000E+07          1.4210526316E-01         -1.2591000000E+00          7.6800000000E-03         -1.1000000000E-03
        -1.8849555922E-01          4.4714586000E+07          1.8947368421E-01         -1.2777000000E+00          7.8400000000E-03         -2.8000000000E-03
        -1.8849555922E-01          4.4714586000E+07          2.3684210526E-01         -1.3030000000E+00          8.0500000000E-03         -5.3000000000E-03
        -1.8849555922E-01          4.4714586000E+07          2.8421052632E-01         -1.3366000000E+00          8.2900000000E-03         -8.7000000000E-03
        -1.8849555922E-01          4.4714586000E+07          3.3157894737E-01         -1.3804000000E+00          8.5900000000E-03         -1.3400000000E-02
        -1.6755160819E-01          4.7145860000E+06          0.0000000000E+00         -1.0821000000E+00          9.4800000000E-03         -1.8000000000E-03
        -1.6755160819E-01          4.7145860000E+06          4.7368421053E-02         -1.0840000000E+00          9.5100000000E-03         -2.0000000000E-03
        -1.6755160819E-01          4.7145860000E+06          9.4736842105E-02         -1.0898000000E+00          9.5900000000E-03         -2.5000000000E-03
        -1.6755160819E-01          4.7145860000E+06          1.4210526316E-01         -1.0995000000E+00          9.7600000000E-03         -3.4000000000E-03
        -1.6755160819E-01          4.7145860000E+06          1.8947368421E-01         -1.1138000000E+00          9.9600000000E-03         -4.8000000000E-03
        -1.6755160819E-01          4.7145860000E+06          2.3684210526E-01         -1.1331000000E+00          1.0210000000E-02         -6.7000000000E-03
        -1.6755160819E-01          4.7145860000E+06          2.8421052632E-01         -1.1579000000E+00          1.0600000000E-02         -9.2000000000E-03
        -1.6755160819E-01          4.7145860000E+06          3.3157894737E-01         -1.1888000000E+00          1.1200000000E-02         -1.2800000000E-02
        -1.6755160819E-01          4.7145860000E+06          3.7894736842E-01         -1.2267000000E+00          1.2160000000E-02         -1.7800000000E-02
        -1.6755160819E-01          1.2714586000E+07          0.0000000000E+00         -1.0913000000E+00          7.9200000000E-03         -5.0000000000E-04
        -1.6755160819E-01          1.2714586000E+07          4.7368421053E-02         -1.0933000000E+00          7.9400000000E-03         -7.0000000000E-04
        -1.6755160819E-01          1.2714586000E+07          9.4736842105E-02         -1.0994000000E+00          7.9900000000E-03         -1.2000000000E-03
        -1.6755160819E-01          1.2714586000E+07          1.4210526316E-01         -1.1098000000E+00          8.0700000000E-03         -2.1000000000E-03
        -1.6755160819E-01          1.2714586000E+07          1.8947368421E-01         -1.1248000000E+00          8.2100000000E-03         -3.3000000000E-03
        -1.6755160819E-01          1.2714586000E+07          2.3684210526E-01         -1.1448000000E+00          8.4200000000E-03         -5.2000000000E-03
        -1.6755160819E-01          1.2714586000E+07          2.8421052632E-01         -1.1708000000E+00          8.7200000000E-03         -7.7000000000E-03
        -1.6755160819E-01          1.2714586000E+07          3.3157894737E-01         -1.2045000000E+00          9.0400000000E-03         -1.1100000000E-02
        -1.6755160819E-01          1.2714586000E+07          3.7894736842E-01         -1.2474000000E+00          9.5000000000E-03         -1.5700000000E-02
        -1.6755160819E-01          2.0714586000E+07          0.0000000000E+00         -1.0952000000E+00          7.3100000000E-03          0.0000000000E+00
        -1.6755160819E-01          2.0714586000E+07          4.7368421053E-02         -1.0972000000E+00          7.3300000000E-03         -2.0000000000E-04
        -1.6755160819E-01          2.0714586000E+07          9.4736842105E-02         -1.1033000000E+00          7.3800000000E-03         -7.0000000000E-04
        -1.6755160819E-01          2.0714586000E+07          1.4210526316E-01         -1.1137000000E+00          7.4800000000E-03         -1.5000000000E-03
        -1.6755160819E-01          2.0714586000E+07          1.8947368421E-01         -1.1289000000E+00          7.6000000000E-03         -2.8000000000E-03
        -1.6755160819E-01          2.0714586000E+07          2.3684210526E-01         -1.1495000000E+00          7.7500000000E-03         -4.6000000000E-03
        -1.6755160819E-01          2.0714586000E+07          2.8421052632E-01         -1.1763000000E+00          7.9600000000E-03         -7.0000000000E-03
        -1.6755160819E-01          2.0714586000E+07          3.3157894737E-01         -1.2105000000E+00          8.2700000000E-03         -1.0400000000E-02
        -1.6755160819E-01          2.8714586000E+07          0.0000000000E+00         -1.0989000000E+00          7.0400000000E-03          7.0000000000E-04
        -1.6755160819E-01          2.8714586000E+07          4.7368421053E-02         -1.1009000000E+00          7.0500000000E-03          5.0000000000E-04
        -1.6755160819E-01          2.8714586000E+07          9.4736842105E-02         -1.1070000000E+00          7.0900000000E-03          0.0000000000E+00
        -1.6755160819E-01          2.8714586000E+07          1.4210526316E-01         -1.1175000000E+00          7.1500000000E-03         -9.0000000000E-04
        -1.6755160819E-01          2.8714586000E+07          1.8947368421E-01         -1.1326000000E+00          7.2500000000E-03         -2.2000000000E-03
        -1.6755160819E-01          2.8714586000E+07          2.3684210526E-01         -1.1529000000E+00          7.4000000000E-03         -4.1000000000E-03
        -1.6755160819E-01          2.8714586000E+07          2.8421052632E-01         -1.1792000000E+00          7.6200000000E-03         -6.7000000000E-03
        -1.6755160819E-01          2.8714586000E+07          3.3157894737E-01         -1.2127000000E+00          7.8700000000E-03         -1.0200000000E-02
        -1.6755160819E-01          3.6714586000E+07          0.0000000000E+00         -1.1021000000E+00          6.9600000000E-03          1.2000000000E-03
        -1.6755160819E-01          3.6714586000E+07          4.7368421053E-02         -1.1042000000E+00          6.9800000000E-03          1.1000000000E-03
        -1.6755160819E-01          3.6714586000E+07          9.4736842105E-02         -1.1082500000E+00          7.0550000000E-03          1.5000000000E-04
        -1.6755160819E-01          3.6714586000E+07          1.4210526316E-01         -1.1210000000E+00          7.0900000000E-03         -3.0000000000E-04
        -1.6755160819E-01          3.6714586000E+07          1.8947368421E-01         -1.1364000000E+00          7.2100000000E-03         -1.5000000000E-03
        -1.6755160819E-01          3.6714586000E+07          2.3684210526E-01         -1.1572000000E+00          7.3600000000E-03         -3.3000000000E-03
        -1.6755160819E-01          3.6714586000E+07          2.8421052632E-01         -1.1844000000E+00          7.5400000000E-03         -5.8000000000E-03
        -1.6755160819E-01          3.6714586000E+07          3.3157894737E-01         -1.2196000000E+00          7.7500000000E-03         -9.1000000000E-03
        -1.6755160819E-01          4.4714586000E+07          0.0000000000E+00         -1.1472333333E+00          7.1266666667E-03          1.1666666667E-03
        -1.6755160819E-01          4.4714586000E+07          4.7368421053E-02         -1.1055000000E+00          6.9400000000E-03          1.2000000000E-03
        -1.6755160819E-01          4.4714586000E+07          9.4736842105E-02         -1.1117000000E+00          6.9800000000E-03          7.0000000000E-04
        -1.6755160819E-01          4.4714586000E+07          1.4210526316E-01         -1.1224000000E+00          7.0500000000E-03         -1.0000000000E-04
        -1.6755160819E-01          4.4714586000E+07          1.8947368421E-01         -1.1379000000E+00          7.1500000000E-03         -1.4000000000E-03
        -1.6755160819E-01          4.4714586000E+07          2.3684210526E-01         -1.1589000000E+00          7.2800000000E-03         -3.2000000000E-03
        -1.6755160819E-01          4.4714586000E+07          2.8421052632E-01         -1.1864000000E+00          7.4300000000E-03         -5.6000000000E-03
        -1.6755160819E-01          4.4714586000E+07          3.3157894737E-01         -1.2218000000E+00          7.6400000000E-03         -8.9000000000E-03
        -1.4660765717E-01          4.7145860000E+06          0.0000000000E+00         -9.5090000000E-01          8.4400000000E-03         -1.2000000000E-03
        -1.4660765717E-01          4.7145860000E+06          4.7368421053E-02         -9.5250000000E-01          8.4600000000E-03         -1.3000000000E-03
        -1.4660765717E-01          4.7145860000E+06          9.4736842105E-02         -9.5740000000E-01          8.5100000000E-03         -1.6000000000E-03
        -1.4660765717E-01          4.7145860000E+06          1.4210526316E-01         -9.6570000000E-01          8.5900000000E-03         -2.3000000000E-03
        -1.4660765717E-01          4.7145860000E+06          1.8947368421E-01         -9.7750000000E-01          8.7400000000E-03         -3.2000000000E-03
        -1.4660765717E-01          4.7145860000E+06          2.3684210526E-01         -9.9330000000E-01          8.9500000000E-03         -4.6000000000E-03
        -1.4660765717E-01          4.7145860000E+06          2.8421052632E-01         -1.0140000000E+00          9.1600000000E-03         -6.3000000000E-03
        -1.4660765717E-01          4.7145860000E+06          3.3157894737E-01         -1.0400000000E+00          9.4800000000E-03         -8.7000000000E-03
        -1.4660765717E-01          4.7145860000E+06          3.7894736842E-01         -1.0721000000E+00          9.9900000000E-03         -1.2000000000E-02
        -1.4660765717E-01          1.2714586000E+07          0.0000000000E+00         -9.5820000000E-01          7.0400000000E-03         -1.0000000000E-04
        -1.4660765717E-01          1.2714586000E+07          4.7368421053E-02         -9.5990000000E-01          7.0600000000E-03         -2.0000000000E-04
        -1.4660765717E-01          1.2714586000E+07          9.4736842105E-02         -9.6480000000E-01          7.1000000000E-03         -6.0000000000E-04
        -1.4660765717E-01          1.2714586000E+07          1.4210526316E-01         -9.7330000000E-01          7.1800000000E-03         -1.2000000000E-03
        -1.4660765717E-01          1.2714586000E+07          1.8947368421E-01         -9.8570000000E-01          7.2600000000E-03         -2.1000000000E-03
        -1.4660765717E-01          1.2714586000E+07          2.3684210526E-01         -1.0023000000E+00          7.3800000000E-03         -3.4000000000E-03
        -1.4660765717E-01          1.2714586000E+07          2.8421052632E-01         -1.0236000000E+00          7.5600000000E-03         -5.1000000000E-03
        -1.4660765717E-01          1.2714586000E+07          3.3157894737E-01         -1.0506000000E+00          7.8200000000E-03         -7.4000000000E-03
        -1.4660765717E-01          1.2714586000E+07          3.7894736842E-01         -1.0851000000E+00          8.0800000000E-03         -1.0500000000E-02
        -1.4660765717E-01          2.0714586000E+07          0.0000000000E+00         -9.6270000000E-01          6.6300000000E-03          7.0000000000E-04
        -1.4660765717E-01          2.0714586000E+07          4.7368421053E-02         -9.6430000000E-01          6.6500000000E-03          6.0000000000E-04
        -1.4660765717E-01          2.0714586000E+07          9.4736842105E-02         -9.6930000000E-01          6.6800000000E-03          2.0000000000E-04
        -1.4660765717E-01          2.0714586000E+07          1.4210526316E-01         -9.7780000000E-01          6.7400000000E-03         -4.0000000000E-04
        -1.4660765717E-01          2.0714586000E+07          1.8947368421E-01         -9.9010000000E-01          6.8300000000E-03         -1.3000000000E-03
        -1.4660765717E-01          2.0714586000E+07          2.3684210526E-01         -1.0067000000E+00          6.9300000000E-03         -2.6000000000E-03
        -1.4660765717E-01          2.0714586000E+07          2.8421052632E-01         -1.0283000000E+00          7.0500000000E-03         -4.4000000000E-03
        -1.4660765717E-01          2.0714586000E+07          3.3157894737E-01         -1.0556000000E+00          7.2300000000E-03         -6.7000000000E-03
        -1.4660765717E-01          2.8714586000E+07          0.0000000000E+00         -9.6610000000E-01          6.5700000000E-03          1.3000000000E-03
        -1.4660765717E-01          2.8714586000E+07          4.7368421053E-02         -9.6780000000E-01          6.5800000000E-03          1.2000000000E-03
        -1.4660765717E-01          2.8714586000E+07          9.4736842105E-02         -9.7290000000E-01          6.6000000000E-03          8.0000000000E-04
        -1.4660765717E-01          2.8714586000E+07          1.4210526316E-01         -9.8160000000E-01          6.6500000000E-03          2.0000000000E-04
        -1.4660765717E-01          2.8714586000E+07          1.8947368421E-01         -9.9420000000E-01          6.7200000000E-03         -7.0000000000E-04
        -1.4660765717E-01          2.8714586000E+07          2.3684210526E-01         -1.0111000000E+00          6.8200000000E-03         -1.9000000000E-03
        -1.4660765717E-01          2.8714586000E+07          2.8421052632E-01         -1.0329000000E+00          6.9700000000E-03         -3.6000000000E-03
        -1.4660765717E-01          2.8714586000E+07          3.3157894737E-01         -1.0608000000E+00          7.1300000000E-03         -5.9000000000E-03
        -1.4660765717E-01          3.6714586000E+07          0.0000000000E+00         -9.6770000000E-01          6.4700000000E-03          1.5000000000E-03
        -1.4660765717E-01          3.6714586000E+07          4.7368421053E-02         -9.6940000000E-01          6.4800000000E-03          1.3000000000E-03
        -1.4660765717E-01          3.6714586000E+07          9.4736842105E-02         -9.7450000000E-01          6.5100000000E-03          1.0000000000E-03
        -1.4660765717E-01          3.6714586000E+07          1.4210526316E-01         -1.0288000000E+00          6.7600000000E-03          6.6666666667E-05
        -1.4660765717E-01          3.6714586000E+07          1.8947368421E-01         -9.9580000000E-01          6.6400000000E-03         -5.0000000000E-04
        -1.4660765717E-01          3.6714586000E+07          2.3684210526E-01         -1.0128000000E+00          6.7400000000E-03         -1.7000000000E-03
        -1.4660765717E-01          3.6714586000E+07          2.8421052632E-01         -1.0349000000E+00          6.8600000000E-03         -3.4000000000E-03
        -1.4660765717E-01          3.6714586000E+07          3.3157894737E-01         -1.0631000000E+00          6.9900000000E-03         -5.7000000000E-03
        -1.4660765717E-01          4.4714586000E+07          0.0000000000E+00         -9.6870000000E-01          6.4200000000E-03          1.5000000000E-03
        -1.4660765717E-01          4.4714586000E+07          4.7368421053E-02         -9.7040000000E-01          6.4300000000E-03          1.4000000000E-03
        -1.4660765717E-01          4.4714586000E+07          9.4736842105E-02         -9.7560000000E-01          6.4600000000E-03          1.1000000000E-03
        -1.4660765717E-01          4.4714586000E+07          1.4210526316E-01         -9.8430000000E-01          6.5100000000E-03          5.0000000000E-04
        -1.4660765717E-01          4.4714586000E+07          1.8947368421E-01         -9.9700000000E-01          6.5700000000E-03         -4.0000000000E-04
        -1.4660765717E-01          4.4714586000E+07          2.3684210526E-01         -1.0141000000E+00          6.6500000000E-03         -1.6000000000E-03
        -1.4660765717E-01          4.4714586000E+07          2.8421052632E-01         -1.0364000000E+00          6.7500000000E-03         -3.3000000000E-03
        -1.4660765717E-01          4.4714586000E+07          3.3157894737E-01         -1.0647000000E+00          6.8900000000E-03         -5.6000000000E-03
        -1.2566370614E-01          4.7145860000E+06          0.0000000000E+00         -8.1780000000E-01          7.5700000000E-03         -6.0000000000E-04
        -1.2566370614E-01          4.7145860000E+06          4.7368421053E-02         -8.1910000000E-01          7.5900000000E-03         -7.0000000000E-04
        -1.2566370614E-01          4.7145860000E+06          9.4736842105E-02         -8.2310000000E-01          7.6300000000E-03         -1.0000000000E-03
        -1.2566370614E-01          4.7145860000E+06          1.4210526316E-01         -8.2980000000E-01          7.6800000000E-03         -1.4000000000E-03
        -1.2566370614E-01          4.7145860000E+06          1.8947368421E-01         -8.3960000000E-01          7.7500000000E-03         -2.0000000000E-03
        -1.2566370614E-01          4.7145860000E+06          2.3684210526E-01         -8.5260000000E-01          7.8500000000E-03         -2.9000000000E-03
        -1.2566370614E-01          4.7145860000E+06          2.8421052632E-01         -8.6930000000E-01          8.0100000000E-03         -4.1000000000E-03
        -1.2566370614E-01          4.7145860000E+06          3.3157894737E-01         -8.9020000000E-01          8.2400000000E-03         -5.7000000000E-03
        -1.2566370614E-01          4.7145860000E+06          3.7894736842E-01         -9.1650000000E-01          8.4700000000E-03         -7.8000000000E-03
        -1.2566370614E-01          1.2714586000E+07          0.0000000000E+00         -8.2260000000E-01          6.3800000000E-03          1.0000000000E-04
        -1.2566370614E-01          1.2714586000E+07          4.7368421053E-02         -8.2400000000E-01          6.3900000000E-03         -0.0000000000E+00
        -1.2566370614E-01          1.2714586000E+07          9.4736842105E-02         -8.2800000000E-01          6.4100000000E-03         -3.0000000000E-04
        -1.2566370614E-01          1.2714586000E+07          1.4210526316E-01         -8.3480000000E-01          6.4500000000E-03         -7.0000000000E-04
        -1.2566370614E-01          1.2714586000E+07          1.8947368421E-01         -8.4450000000E-01          6.5100000000E-03         -1.4000000000E-03
        -1.2566370614E-01          1.2714586000E+07          2.3684210526E-01         -8.5760000000E-01          6.6100000000E-03         -2.3000000000E-03
        -1.2566370614E-01          1.2714586000E+07          2.8421052632E-01         -8.7450000000E-01          6.7100000000E-03         -3.5000000000E-03
        -1.2566370614E-01          1.2714586000E+07          3.3157894737E-01         -8.9590000000E-01          6.8400000000E-03         -5.1000000000E-03
        -1.2566370614E-01          1.2714586000E+07          3.7894736842E-01         -9.2250000000E-01          7.0200000000E-03         -7.2000000000E-03
